 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_GFP-SLC38A1_5_GC.tif:growth cone:1,22.277,58.323,33.168,26,6,152,1299.260,51,25137
2,MAX_GFP-SLC38A1_5_GC.tif:growth cone background:1,22.277,13.968,7.345,12,4,54,311.157,12,6020
