 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_Mut2-SLC38A1_5_GC.tif:growth cone:1,6.564,16.575,8.206,14,5,43,108.801,15,2105
2,MAX_Mut2-SLC38A1_5_GC.tif:growth cone background:1,6.564,8.961,4.503,6,1,28,58.820,8,1138
