 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-SLC38A1_3_soma.tif:cell body:1,115.883,78.930,17.368,84.000,14.000,126.000,9146.608,80.000,176961.000,0.000
2,MAX_Mut2-SLC38A1_3_soma.tif:nucleus:1,63.265,83.961,13.073,84.000,38.000,123.000,5311.784,84.000,102768.000,0.000
3,MAX_Mut2-SLC38A1_3_soma.tif:cytoplasm:1,52.618,72.881,19.800,78.000,14.000,126.000,3834.824,75.000,74193.000,0.000
4,MAX_Mut2-SLC38A1_3_soma.tif:dendrite 1:1,3.980,45.047,11.271,45.651,21.786,68.963,179.282,45.128,3468.598,17.453
5,MAX_Mut2-SLC38A1_3_soma.tif:dendrite 1 background:1,3.980,29.921,16.964,16.393,8.006,80.785,119.085,24.991,2303.948,17.453
6,MAX_Mut2-SLC38A1_3_soma.tif:dendrite 2:1,4.342,60.278,12.761,46.282,40.165,89.877,261.712,59.779,5063.391,19.042
7,MAX_Mut2-SLC38A1_3_soma.tif:dendrite 2 background:1,4.342,25.386,15.171,6.882,4.926,57.648,110.220,22.746,2132.451,19.042
8,MAX_Mut2-SLC38A1_3_soma.tif:dendrite 3:1,5.065,51.902,8.612,49.660,32.039,72.137,262.903,50.408,5086.430,22.133
9,MAX_Mut2-SLC38A1_3_soma.tif:dendrite 3 background:1,5.065,14.161,8.202,7.830,5.051,45.701,71.729,11.772,1387.757,22.133
10,MAX_Mut2-SLC38A1_3_soma.tif:AIS:1,4.755,32.204,8.637,16.966,14.030,52.570,153.137,31.947,2962.775,20.721
11,MAX_Mut2-SLC38A1_3_soma.tif:AIS background:1,4.755,15.508,7.480,9.702,4.826,37.250,73.743,13.701,1426.724,20.721
