 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-SLC38A1_3_soma.tif:cell body:1,298.597,74.747,22.580,86.000,11.000,154.000,22319.128,78.000,431812.000,0.000
2,MAX_WT-SLC38A1_3_soma.tif:nucleus:1,87.145,85.610,11.739,80.000,52.000,134.000,7460.419,85.000,144338.000,0.000
3,MAX_WT-SLC38A1_3_soma.tif:cytoplasm:1,211.452,70.270,24.384,100.000,11.000,154.000,14858.709,71.000,287474.000,0.000
4,MAX_WT-SLC38A1_3_soma.tif:dendrite 1:1,6.513,49.739,8.478,52.090,31.892,75.528,323.931,49.854,6267.141,28.491
5,MAX_WT-SLC38A1_3_soma.tif:dendrite 1 background:1,6.513,11.873,6.018,9.377,2.829,36.693,77.321,10.342,1495.949,28.491
6,MAX_WT-SLC38A1_3_soma.tif:dendrite 2:1,5.841,54.407,13.546,49.540,27.723,90.831,317.770,54.350,6147.956,25.648
7,MAX_WT-SLC38A1_3_soma.tif:dendrite 2 background:1,5.841,14.835,9.732,8.283,4.477,49.793,86.647,11.086,1676.371,25.648
8,MAX_WT-SLC38A1_3_soma.tif:dendrite 3:1,5.375,57.766,11.499,51.345,36.826,86.718,310.516,55.666,6007.613,23.642
9,MAX_WT-SLC38A1_3_soma.tif:dendrite 3 background:1,5.375,12.578,7.722,7.212,4.374,48.399,67.613,10.109,1308.126,23.642
10,MAX_WT-SLC38A1_3_soma.tif:AIS:1,6.874,41.468,12.452,44.793,14.844,68.647,285.064,42.453,5515.191,30.039
11,MAX_WT-SLC38A1_3_soma.tif:AIS background:1,6.874,21.932,9.495,15.009,4.018,46.329,150.769,20.590,2916.948,30.039
