 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-SLC38A1_6_soma.tif:cell body:1,198.168,105.922,36.454,119.000,8.000,196.000,20990.355,113.000,406104.000,0.000
2,MAX_WT-SLC38A1_6_soma.tif:nucleus:1,51.635,118.735,13.349,118.000,71.000,178.000,6130.922,118.000,118616.000,0.000
3,MAX_WT-SLC38A1_6_soma.tif:cytoplasm:1,146.533,101.407,40.698,139.000,8.000,196.000,14859.433,106.000,287488.000,0.000
4,MAX_WT-SLC38A1_6_soma.tif:dendrite 1:1,7.236,74.376,13.160,70.029,42.622,111.073,538.200,72.396,10412.656,31.692
5,MAX_WT-SLC38A1_6_soma.tif:dendrite 1 background:1,7.236,9.021,3.958,6.950,4.022,26.394,65.279,7.648,1262.969,31.692
6,MAX_WT-SLC38A1_6_soma.tif:dendrite 2:1,8.683,84.492,16.355,75.495,50.039,130.000,733.683,81.614,14194.695,37.989
7,MAX_WT-SLC38A1_6_soma.tif:dendrite 2 background:1,8.683,7.742,2.337,6.309,4.000,19.760,67.230,7.221,1300.712,37.989
8,MAX_WT-SLC38A1_6_soma.tif:dendrite 3:1,6.874,60.946,9.776,53.457,38.357,92.423,418.964,60.363,8105.760,30.043
9,MAX_WT-SLC38A1_6_soma.tif:dendrite 3 background:1,6.874,9.473,4.974,8.203,4.253,38.533,65.124,8.385,1259.968,30.043
10,MAX_WT-SLC38A1_6_soma.tif:AIS:1,9.045,23.672,9.332,23.558,7.306,68.044,214.120,21.712,4142.622,39.800
11,MAX_WT-SLC38A1_6_soma.tif:AIS background:1,9.045,11.278,5.447,6.797,3.260,32.948,102.015,9.407,1973.696,39.800
