 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-SLC38A1_1_soma.tif:cell body:1,277.508,79.673,24.781,78.000,6.000,157.000,22110.002,81.000,427766.000,0.000
2,MAX_WT-SLC38A1_1_soma.tif:nucleus:1,68.641,79.065,12.715,78.000,42.000,132.000,5427.046,79.000,104998.000,0.000
3,MAX_WT-SLC38A1_1_soma.tif:cytoplasm:1,208.868,79.873,27.617,78.000,6.000,157.000,16682.955,82.000,322768.000,0.000
4,MAX_WT-SLC38A1_1_soma.tif:dendrite 1:1,7.185,49.186,9.653,43.310,24.148,67.751,353.377,48.232,6836.854,31.416
5,MAX_WT-SLC38A1_1_soma.tif:dendrite 1 background:1,7.185,11.343,6.748,5.706,3.594,34.488,81.491,9.117,1576.627,31.416
6,MAX_WT-SLC38A1_1_soma.tif:dendrite 2:1,7.856,60.980,12.104,60.949,32.553,92.880,479.088,61.945,9268.991,34.383
7,MAX_WT-SLC38A1_1_soma.tif:dendrite 2 background:1,7.856,14.997,10.485,7.972,4.424,53.517,117.825,10.613,2279.577,34.383
8,MAX_WT-SLC38A1_1_soma.tif:dendrite 3:1,6.306,60.483,13.016,48.798,34.480,87.987,381.398,59.309,7378.980,27.693
9,MAX_WT-SLC38A1_1_soma.tif:dendrite 3 background:1,6.306,17.430,9.564,9.038,5.522,63.592,109.909,14.923,2126.425,27.693
10,MAX_WT-SLC38A1_1_soma.tif:AIS:1,7.960,32.802,8.433,31.140,13.464,61.859,261.095,32.772,5051.450,34.923
11,MAX_WT-SLC38A1_1_soma.tif:AIS background:1,7.960,14.896,9.475,7.251,5.653,53.774,118.570,10.632,2293.985,34.923
