 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GFP-SLC38A1_5_soma.tif:cell body:1,402.333,146.514,61.605,207.000,8.000,251.000,58947.479,151.000,1140467.000,0.000
2,MAX_GFP-SLC38A1_5_soma.tif:nucleus:1,107.251,200.637,33.043,231.000,91.000,251.000,21518.494,205.000,416322.000,0.000
3,MAX_GFP-SLC38A1_5_soma.tif:cytoplasm:1,295.082,126.843,57.673,131.000,8.000,249.000,37428.985,127.000,724145.000,0.000
4,MAX_GFP-SLC38A1_5_soma.tif:dendrite 1:1,6.306,78.096,26.993,91.954,22.821,142.000,492.461,77.262,9527.723,27.598
5,MAX_GFP-SLC38A1_5_soma.tif:dendrite 1 background:1,6.306,27.346,16.728,10.410,7.707,80.556,172.437,23.650,3336.160,27.598
6,MAX_GFP-SLC38A1_5_soma.tif:dendrite 2:1,7.288,51.993,22.256,65.208,10.910,124.381,378.919,49.331,7331.004,31.863
7,MAX_GFP-SLC38A1_5_soma.tif:dendrite 2 background:1,7.288,23.782,26.068,12.028,4.463,138.020,173.318,14.970,3353.205,31.863
8,MAX_GFP-SLC38A1_5_soma.tif:dendrite 3:1,5.996,58.113,15.017,47.209,13.660,96.641,348.431,59.435,6741.162,26.182
9,MAX_GFP-SLC38A1_5_soma.tif:dendrite 3 background:1,5.996,13.996,8.837,10.093,5.719,47.971,83.914,10.785,1623.505,26.182
10,MAX_GFP-SLC38A1_5_soma.tif:AIS:1,7.701,51.332,17.784,29.212,19.661,90.532,395.331,49.723,7648.535,33.827
11,MAX_GFP-SLC38A1_5_soma.tif:AIS background:1,7.701,19.374,12.424,7.870,5.903,73.033,149.203,15.800,2886.664,33.827
