 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-SLC38A1_3_GC.tif:growth cone:1,2.688,19.942,8.813,19,6,48,53.600,19,1037
2,MAX_WT-SLC38A1_3_GC.tif:growth cone background:1,2.688,9.365,5.552,6,3,27,25.172,8,487
