 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GFP-SLC38A1_2_soma.tif:cell body:1,315.137,137.441,55.387,198.000,9.000,233.000,43312.532,144.000,837975.000,0.000
2,MAX_GFP-SLC38A1_2_soma.tif:nucleus:1,82.131,193.395,19.843,198.000,110.000,233.000,15883.665,198.000,307304.000,0.000
3,MAX_GFP-SLC38A1_2_soma.tif:cytoplasm:1,233.006,117.718,50.176,94.000,9.000,223.000,27428.867,118.000,530671.000,0.000
4,MAX_GFP-SLC38A1_2_soma.tif:dendrite 1:1,6.668,111.727,28.102,122.686,44.967,168.929,744.954,119.760,14412.744,29.162
5,MAX_GFP-SLC38A1_2_soma.tif:dendrite 1 background:1,6.668,11.600,6.664,9.263,5.050,41.615,77.347,9.357,1496.439,29.162
6,MAX_GFP-SLC38A1_2_soma.tif:dendrite 2:1,7.236,68.325,11.914,51.782,43.229,103.218,494.411,67.654,9565.454,31.634
7,MAX_GFP-SLC38A1_2_soma.tif:dendrite 2 background:1,7.236,15.385,10.384,7.851,4.331,58.952,111.329,10.898,2153.907,31.634
8,MAX_GFP-SLC38A1_2_soma.tif:dendrite 3:1,5.996,62.531,16.315,50.413,28.910,111.688,374.918,63.434,7253.598,26.186
9,MAX_GFP-SLC38A1_2_soma.tif:dendrite 3 background:1,5.996,10.817,4.894,7.381,4.000,32.379,64.853,9.982,1254.728,26.186
10,MAX_GFP-SLC38A1_2_soma.tif:AIS:1,8.270,57.608,16.557,57.522,18.223,91.390,476.418,58.697,9217.349,36.302
11,MAX_GFP-SLC38A1_2_soma.tif:AIS background:1,8.270,9.422,3.933,7.244,2.500,27.540,77.922,8.230,1507.576,36.302
