 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_Mut2-SLC38A1_2_GC.tif:growth cone:1,8.632,16.497,7.715,8,5,45,142.398,15,2755.000
2,MAX_Mut2-SLC38A1_2_GC.tif:growth cone background:1,8.632,13.844,6.819,8,4,36,119.501,12,2312.000
