 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_GFP-SLC38A1_3_GC.tif:growth cone:1,17.419,36.353,15.468,18,12,98,633.219,34,12251
2,MAX_GFP-SLC38A1_3_GC.tif:growth cone background:1,17.419,19.861,8.515,15,9,68,345.942,18,6693
