 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-SLC38A1_1_soma.tif:cell body:1,140.589,92.472,23.635,109.000,15.000,172.000,13000.608,97.000,251525.000,0.000
2,MAX_Mut2-SLC38A1_1_soma.tif:nucleus:1,52.876,99.239,14.869,109.000,58.000,148.000,5247.330,100.000,101521.000,0.000
3,MAX_Mut2-SLC38A1_1_soma.tif:cytoplasm:1,87.713,88.394,26.797,109.000,15.000,172.000,7753.278,93.000,150004.000,0.000
4,MAX_Mut2-SLC38A1_1_soma.tif:dendrite 1:1,7.340,57.450,14.226,57.988,30.000,96.650,421.662,57.127,8157.967,32.182
5,MAX_Mut2-SLC38A1_1_soma.tif:dendrite 1 background:1,7.340,16.535,11.477,8.407,4.217,69.223,121.359,12.470,2347.944,32.182
6,MAX_Mut2-SLC38A1_1_soma.tif:dendrite 2:1,6.099,35.128,9.388,28.883,18.007,60.516,214.249,33.635,4145.105,26.719
7,MAX_Mut2-SLC38A1_1_soma.tif:dendrite 2 background:1,6.099,14.949,7.821,7.563,6.055,36.952,91.173,12.238,1763.942,26.719
8,MAX_Mut2-SLC38A1_1_soma.tif:dendrite 3:1,8.012,48.002,13.359,40.481,20.423,82.666,384.572,46.700,7440.371,35.132
9,MAX_Mut2-SLC38A1_1_soma.tif:dendrite 3 background:1,8.012,25.192,10.505,19.770,6.611,56.516,201.829,23.075,3904.813,35.132
10,MAX_Mut2-SLC38A1_1_soma.tif:AIS:1,9.252,31.012,12.212,24.063,10.389,71.267,286.923,27.999,5551.153,40.558
11,MAX_Mut2-SLC38A1_1_soma.tif:AIS background:1,9.252,11.394,5.757,8.131,4.556,33.611,105.417,9.284,2039.513,40.558
