 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_WT-SLC38A1_5_soma.tif:cell body:1,529.638,74.759,24.179,69.000,8.000,163.000,39595.038,75.000,766052.000,0.000
2,MAX_WT-SLC38A1_5_soma.tif:nucleus:1,124.876,79.721,13.933,76.000,45.000,154.000,9955.305,78.000,192607.000,0.000
3,MAX_WT-SLC38A1_5_soma.tif:cytoplasm:1,404.762,73.228,26.367,69.000,8.000,163.000,29639.733,73.000,573445.000,0.000
4,MAX_WT-SLC38A1_5_soma.tif:dendrite 1:1,8.373,40.284,7.814,39.283,25.440,67.883,337.314,39.331,6526.077,36.671
5,MAX_WT-SLC38A1_5_soma.tif:dendrite 1 background:1,8.373,13.394,6.727,6.644,3.456,39.729,112.149,11.727,2169.773,36.671
6,MAX_WT-SLC38A1_5_soma.tif:dendrite 2:1,10.751,51.759,9.682,51.063,29.434,82.421,556.457,51.037,10765.869,47.268
7,MAX_WT-SLC38A1_5_soma.tif:dendrite 2 background:1,10.751,14.131,6.344,11.694,2.977,35.553,151.920,13.336,2939.226,47.268
8,MAX_WT-SLC38A1_5_soma.tif:dendrite 3:1,8.942,46.440,10.108,40.675,25.384,75.249,415.260,45.843,8034.114,39.119
9,MAX_WT-SLC38A1_5_soma.tif:dendrite 3 background:1,8.942,11.624,7.010,4.942,2.876,37.000,103.942,9.241,2010.979,39.119
10,MAX_WT-SLC38A1_5_soma.tif:AIS:1,8.890,25.456,8.127,20.485,10.190,56.026,226.306,24.429,4378.389,39.122
11,MAX_WT-SLC38A1_5_soma.tif:AIS background:1,8.890,10.209,6.881,4.757,2.064,43.856,90.760,8.006,1755.947,39.122
