 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-SLC38A1_1_GC.tif:growth cone:1,10.492,37.374,27.706,10,6,101,392.150,27,7587
2,MAX_WT-SLC38A1_1_GC.tif:growth cone background:1,10.492,12.616,8.145,6,3,45,132.371,10,2561
