 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GFP-SLC38A1_3_soma.tif:cell body:1,383.364,134.176,39.883,165.000,11.000,213.000,51438.164,145.000,995183.000,0.000
2,MAX_GFP-SLC38A1_3_soma.tif:nucleus:1,123.067,152.734,19.715,165.000,86.000,213.000,18796.494,154.000,363659.000,0.000
3,MAX_GFP-SLC38A1_3_soma.tif:cytoplasm:1,260.296,125.402,43.810,148.000,11.000,207.000,32641.670,139.000,631524.000,0.000
4,MAX_GFP-SLC38A1_3_soma.tif:dendrite 1:1,7.133,58.353,13.312,54.965,28.009,106.875,416.220,57.111,8052.687,31.261
5,MAX_GFP-SLC38A1_3_soma.tif:dendrite 1 background:1,7.133,16.000,7.807,11.438,7.393,57.909,114.123,12.994,2207.961,31.261
6,MAX_GFP-SLC38A1_3_soma.tif:dendrite 2:1,6.771,51.597,13.261,45.450,20.440,80.559,349.367,49.994,6759.266,29.774
7,MAX_GFP-SLC38A1_3_soma.tif:dendrite 2 background:1,6.771,20.695,8.993,14.877,5.200,45.480,140.129,19.380,2711.095,29.774
8,MAX_GFP-SLC38A1_3_soma.tif:dendrite 3:1,6.668,88.418,21.056,74.135,48.610,140.000,589.540,83.073,11405.923,29.302
9,MAX_GFP-SLC38A1_3_soma.tif:dendrite 3 background:1,6.668,31.833,16.297,43.254,7.700,80.224,212.249,31.177,4106.424,29.302
10,MAX_GFP-SLC38A1_3_soma.tif:AIS:1,5.582,63.916,14.954,71.135,35.926,119.000,356.792,63.184,6902.921,24.458
11,MAX_GFP-SLC38A1_3_soma.tif:AIS background:1,5.582,21.456,11.631,16.619,8.716,69.113,119.770,18.076,2317.204,24.458
