 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_Mut2-SLC38A1_1_GC.tif:growth cone:1,11.578,15.406,7.621,11,4,50,178.372,14,3451
2,MAX_Mut2-SLC38A1_1_GC.tif:growth cone background:1,11.578,10.942,5.668,8,2,31,126.685,10,2451
