 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-SLC38A1_5_soma.tif:cell body:1,224.167,81.280,23.489,86.000,15.000,140.000,18220.234,84.000,352510.000,0.000
2,MAX_Mut2-SLC38A1_5_soma.tif:nucleus:1,66.418,83.774,13.141,86.000,51.000,134.000,5564.121,83.000,107650.000,0.000
3,MAX_Mut2-SLC38A1_5_soma.tif:cytoplasm:1,157.749,80.229,26.603,98.000,15.000,140.000,12656.113,85.000,244860.000,0.000
4,MAX_Mut2-SLC38A1_5_soma.tif:dendrite 1:1,5.737,62.297,6.723,60.150,41.245,77.498,357.415,62.400,6914.964,25.168
5,MAX_Mut2-SLC38A1_5_soma.tif:dendrite 1 background:1,5.737,16.986,6.741,14.370,6.943,40.009,97.455,15.933,1885.485,25.168
6,MAX_Mut2-SLC38A1_5_soma.tif:dendrite 2:1,6.926,59.209,11.047,50.683,32.256,86.167,410.084,58.252,7933.970,30.332
7,MAX_Mut2-SLC38A1_5_soma.tif:dendrite 2 background:1,6.926,14.629,9.816,6.653,4.057,53.292,101.324,11.230,1960.324,30.332
8,MAX_Mut2-SLC38A1_5_soma.tif:dendrite 3:1,7.236,40.351,9.311,35.364,14.520,58.438,291.985,40.588,5649.081,31.810
9,MAX_Mut2-SLC38A1_5_soma.tif:dendrite 3 background:1,7.236,32.565,8.612,27.781,19.024,73.049,235.643,31.143,4559.032,31.810
10,MAX_Mut2-SLC38A1_5_soma.tif:AIS:1,8.425,31.848,12.028,23.189,8.269,60.950,268.318,32.496,5191.185,36.953
11,MAX_Mut2-SLC38A1_5_soma.tif:AIS background:1,8.425,18.345,10.902,7.212,4.201,61.294,154.553,14.820,2990.157,36.953
