 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_WT-SLC38A1_5_GC.tif:growth cone:1,5.479,34.915,23.291,17,7,102,191.294,26,3701
2,MAX_WT-SLC38A1_5_GC.tif:growth cone background:1,5.479,10.651,5.885,8,2,31,58.355,9,1129
