 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_Mut2-SLC38A1_7_GC.tif:growth cone:1,7.133,41.761,18.854,36,10,96,297.873,39,5763
2,MAX_Mut2-SLC38A1_7_GC.tif:growth cone background:1,7.133,16.652,9.066,8,4,47,118.777,15,2298
