 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_GFP-SLC38A1_6_GC.tif:growth cone:1,15.093,29.209,12.751,32,4,72,440.840,28,8529
2,MAX_GFP-SLC38A1_6_GC.tif:growth cone background:1,15.093,11.928,7.478,6,2,58,180.026,10,3483
