 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_SURF4_4_BOTH.tif:cell body:1,121.930,39.650,23.770,35.000,5.000,206.000,0.000,0.000,4834.557,35.000,93535.000,0,0.000
2,MAX_SURF4_4_BOTH.tif:nucleus:1,57.579,41.434,15.246,35.000,15.000,160.000,0.000,0.000,2385.775,38.000,46158.000,0,0.000
3,MAX_SURF4_4_BOTH.tif:cytoplasm:1,64.350,38.054,29.285,12.000,5.000,206.000,0.000,0.000,2448.782,27.000,47377.000,0,0.000
4,MAX_SURF4_4_BOTH.tif:dendrite 1:1,0.000,4.000,0.000,4.000,4.000,4.000,45.640,1.421,0.207,4.000,4.000,1,0.000
5,MAX_SURF4_4_BOTH.tif:dendrite 1 background:1,0.000,4.000,0.000,4.000,4.000,4.000,47.914,3.694,0.207,4.000,4.000,1,0.000
6,MAX_SURF4_4_BOTH.tif:dendrite 2:1,0.000,4.000,0.000,4.000,4.000,4.000,45.640,1.421,0.207,4.000,4.000,1,0.000
7,MAX_SURF4_4_BOTH.tif:dendrite 2 background:1,0.000,4.000,0.000,4.000,4.000,4.000,47.914,3.694,0.207,4.000,4.000,1,0.000
8,MAX_SURF4_4_BOTH.tif:dendrite 3:1,0.000,4.000,0.000,4.000,4.000,4.000,45.640,1.421,0.207,4.000,4.000,1,0.000
9,MAX_SURF4_4_BOTH.tif:dendrite 3 background:1,0.000,4.000,0.000,4.000,4.000,4.000,47.914,3.694,0.207,4.000,4.000,1,0.000
10,MAX_SURF4_4_BOTH.tif:AIS:1,2.429,53.507,15.068,46.746,30.976,101.187,0.000,0.000,129.984,52.302,2514.821,0,10.650
11,MAX_SURF4_4_BOTH.tif:AIS background:1,2.429,4.901,0.769,4.793,3.578,6.768,0.000,0.000,11.905,4.775,230.328,0,10.650
12,MAX_SURF4_4_BOTH.tif:axon:1,17.677,28.291,9.153,31.758,9.918,63.422,0.000,0.000,500.108,27.224,9675.674,0,77.680
13,MAX_SURF4_4_BOTH.tif:axon background:1,17.677,4.803,0.790,5.014,3.310,10.401,0.000,0.000,84.903,4.717,1642.627,0,77.680
14,MAX_SURF4_4_BOTH.tif:growth cone:1,47.552,15.367,11.443,7.000,4.000,139.000,0.000,0.000,730.753,12.000,14138.000,0,0.000
15,MAX_SURF4_4_BOTH.tif:growth cone background:1,47.552,4.904,2.073,4.000,3.000,31.000,0.000,0.000,233.212,5.000,4512.000,0,0.000
