 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_CNC108_DIV5_2_soma.tif:cell body:1,260.968,199.754,38.585,224.000,20.000,254.000,52129.532,212.000,1008559.000,0.000
2,MAX_CNC108_DIV5_2_soma.tif:nucleus:1,107.613,207.486,21.034,219.000,124.000,249.000,22328.121,211.000,431986.000,0.000
3,MAX_CNC108_DIV5_2_soma.tif:cytoplasm:1,153.356,194.329,46.390,228.000,20.000,254.000,29801.410,212.000,576573.000,0.000
4,MAX_CNC108_DIV5_2_soma.tif:dendrite 1:1,6.358,152.293,19.551,155.395,99.000,204.766,968.208,151.413,18732.092,27.907
5,MAX_CNC108_DIV5_2_soma.tif:dendrite 1 background:1,6.358,19.868,12.165,11.652,7.996,61.478,126.309,15.000,2443.728,27.907
6,MAX_CNC108_DIV5_2_soma.tif:dendrite 2:1,5.789,71.452,20.641,72.237,33.434,128.491,413.634,70.218,8002.643,25.275
7,MAX_CNC108_DIV5_2_soma.tif:dendrite 2 background:1,5.789,37.397,29.377,9.271,9.035,130.001,216.487,26.489,4188.419,25.275
8,MAX_CNC108_DIV5_2_soma.tif:dendrite 3:1,6.874,98.016,24.545,84.533,53.180,170.354,673.799,92.491,13036.105,30.093
9,MAX_CNC108_DIV5_2_soma.tif:dendrite 3 background:1,6.874,17.530,16.040,12.160,7.576,109.627,120.510,12.060,2331.532,30.093
10,MAX_CNC108_DIV5_2_soma.tif:AIS:1,6.202,135.861,33.773,102.146,38.807,197.000,842.672,141.839,16303.312,27.141
11,MAX_CNC108_DIV5_2_soma.tif:AIS background:1,6.202,19.432,16.212,10.555,6.699,92.550,120.528,12.499,2331.877,27.141
