 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,MAX_CNC108_DIV15_5_GC.tif:growth cone:1,14.472,42.954,24.303,13,7,154,621.641,41,12027
2,MAX_CNC108_DIV15_5_GC.tif:growth cone background:1,14.472,13.871,12.095,9,4,137,200.753,9,3884
