 ,Area,Mean,Min,Max,Length,file
1,0.026,18921.842,18921.842,18921.842,0.406,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
2,0.026,22169.246,22169.246,22169.246,0.418,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
3,0.051,10412.830,9681.107,11144.553,1.478,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
4,0.051,11202.060,8594.342,13809.778,1.173,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
5,0.051,10554.276,7829.323,13279.229,1.191,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
6,0.026,11068.832,11068.832,11068.832,0.409,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
7,0.051,12248.681,7726.955,16770.408,0.692,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
8,0.051,9139.044,7891.608,10386.479,0.522,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
9,0.051,9558.706,7392.309,11725.103,0.523,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
10,0.051,7915.498,7353.272,8477.724,0.817,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
11,0.051,9677.614,7369.930,11985.298,0.563,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
12,0.051,8919.050,8289.465,9548.635,0.861,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
13,0.051,8836.690,7742.141,9931.239,0.979,36e39498-5cd1-43e2-9ddb-bc34a5cd1c23.tif
