 ,Area,Mean,Min,Max,Length,file
1,0.051,28374.760,15876.977,40872.543,0.512,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
2,0.051,31306.624,15949.166,46664.082,0.644,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
3,0.102,23340.995,8301.497,56791.000,3.355,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
4,0.026,42601.086,42601.086,42601.086,0.257,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
5,0.179,23999.225,9753.664,44835.793,5.930,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
6,0.077,32679.061,21704.686,53817.074,1.836,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
7,0.077,23764.493,21912.760,25379.719,1.734,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
8,0.128,18839.723,7752.279,29470.693,3.894,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
9,0.051,27569.584,13241.270,41897.898,0.745,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
10,0.026,36009.957,36009.957,36009.957,0.282,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
11,0.051,24104.833,11226.154,36983.512,1.178,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
12,0.026,28872.555,28872.555,28872.555,0.470,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
13,0.077,16286.271,10948.583,26739.441,1.634,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
14,0.051,13838.425,9825.259,17851.592,0.851,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
15,0.102,14622.996,9301.865,27833.947,2.872,0a740664-66be-47e8-8e8e-18d200c87c0f.tif
