 ,Area,Mean,Min,Max,Length,file
1,0.154,7415.427,4450.279,15156.841,5.192,f55011b2-74fd-496e-8f5b-9af727d524bf.tif
2,0.128,7682.102,4947.072,14058.914,3.874,f55011b2-74fd-496e-8f5b-9af727d524bf.tif
3,0.102,8140.618,4857.547,14228.729,3.354,f55011b2-74fd-496e-8f5b-9af727d524bf.tif
4,0.102,9317.764,5473.562,15557.846,2.639,f55011b2-74fd-496e-8f5b-9af727d524bf.tif
5,0.051,6229.668,4415.297,8044.039,1.111,f55011b2-74fd-496e-8f5b-9af727d524bf.tif
6,0.102,5725.280,3759.734,7986.586,2.704,f55011b2-74fd-496e-8f5b-9af727d524bf.tif
7,0.154,7802.708,4083.509,11939.262,4.862,f55011b2-74fd-496e-8f5b-9af727d524bf.tif
8,0.128,5868.872,3821.184,8145.404,4.165,f55011b2-74fd-496e-8f5b-9af727d524bf.tif
9,0.051,6802.136,4536.927,9067.345,0.721,f55011b2-74fd-496e-8f5b-9af727d524bf.tif
10,0.051,8368.479,4944.248,11792.711,1.147,f55011b2-74fd-496e-8f5b-9af727d524bf.tif
11,0.154,5220.885,4443.524,8431.363,4.947,f55011b2-74fd-496e-8f5b-9af727d524bf.tif
