 ,Area,Mean,Min,Max,Length,file
1,0.077,27095.819,18061.691,44955.875,1.929,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
2,0.077,22719.485,17069.574,31877.912,1.523,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
3,0.077,25683.457,10961.221,48090.246,2.301,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
4,0.051,31840.787,16998.129,46683.445,0.528,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
5,0.077,26529.820,13490.914,48359.523,1.574,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
6,0.102,20264.163,9776.600,36743.953,3.453,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
7,0.051,26060.265,16942.182,35178.348,0.907,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
8,0.051,29641.351,21156.205,38126.496,0.731,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
9,0.051,30590.547,19764.031,41417.062,1.146,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
10,0.102,21071.332,12750.477,39332.371,3.056,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
11,0.102,16312.521,11358.680,26178.635,2.617,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
12,0.051,27307.533,17166.449,37448.617,1.187,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
13,0.051,39268.987,27745.920,50792.055,1.342,a8553e64-9735-415a-98e5-1f7eefe05ec6.tif
