 ,Area,Mean,Min,Max,Length,file
1,0.051,3547.250,3064.279,4030.220,0.957,0ed268cb-db73-475c-8fb2-be25558d6849.tif
2,0.077,3378.925,2798.241,4134.942,2.176,0ed268cb-db73-475c-8fb2-be25558d6849.tif
3,0.051,3160.714,2761.572,3559.857,0.508,0ed268cb-db73-475c-8fb2-be25558d6849.tif
4,0.051,3371.935,2831.198,3912.673,0.685,0ed268cb-db73-475c-8fb2-be25558d6849.tif
5,0.026,3706.608,3706.608,3706.608,0.484,0ed268cb-db73-475c-8fb2-be25558d6849.tif
6,0.051,3059.446,2610.270,3508.622,1.040,0ed268cb-db73-475c-8fb2-be25558d6849.tif
7,0.077,3985.110,3118.444,4855.929,1.609,0ed268cb-db73-475c-8fb2-be25558d6849.tif
8,0.051,4703.242,3479.665,5926.818,0.546,0ed268cb-db73-475c-8fb2-be25558d6849.tif
9,0.026,4487.014,4487.014,4487.014,0.340,0ed268cb-db73-475c-8fb2-be25558d6849.tif
10,0.026,3766.641,3766.641,3766.641,0.331,0ed268cb-db73-475c-8fb2-be25558d6849.tif
