 ,Area,Mean,Min,Max,Length,file
1,0.051,6810.436,4965.158,8655.715,0.613,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
2,0.051,5831.411,4751.049,6911.772,0.781,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
3,0.051,5756.948,4773.097,6740.800,1.464,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
4,0.077,5762.784,3825.027,7090.814,1.600,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
5,0.051,4757.069,3656.270,5857.867,1.484,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
6,0.026,8134.158,8134.158,8134.158,0.394,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
7,0.051,7121.770,5121.136,9122.404,0.876,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
8,0.051,5781.925,3771.878,7791.973,1.293,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
9,0.026,9584.150,9584.150,9584.150,0.356,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
10,0.051,5387.261,4248.201,6526.321,0.647,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
11,0.051,6296.481,5258.111,7334.850,0.771,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
12,0.077,4575.906,3244.506,7036.899,2.279,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
13,0.077,5377.608,3413.594,9228.630,2.236,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
14,0.051,5949.146,3843.785,8054.506,0.774,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
15,0.051,6616.339,4511.017,8721.661,0.914,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
16,0.051,5698.464,4863.893,6533.036,0.917,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
17,0.051,4529.750,4037.433,5022.067,0.742,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
18,0.026,6164.459,6164.459,6164.459,0.284,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
19,0.051,6442.560,4225.891,8659.229,0.642,ceeee263-c273-4a74-ab94-b3b171abf6e3.tif
