 ,Area,Mean,Min,Max,Length,file
1,0.051,26982.475,15001.094,38963.855,0.560,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
2,0.026,41473.676,41473.676,41473.676,0.355,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
3,0.051,27072.140,11608.307,42535.973,1.470,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
4,0.102,29476.892,14861.104,46124.164,2.525,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
5,0.026,46925.309,46925.309,46925.309,0.283,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
6,0.051,28277.098,12880.224,43673.973,1.215,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
7,0.077,24998.375,7637.801,46715.586,1.517,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
8,0.051,26888.175,18910.193,34866.156,0.863,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
9,0.051,33381.961,24211.992,42551.930,1.293,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
10,0.026,32559.096,32559.096,32559.096,0.259,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
11,0.026,41051.516,41051.516,41051.516,0.203,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
12,0.026,42992.906,42992.906,42992.906,0.230,bbb78a7f-a9e7-4465-856a-12e1b224d1a9.tif
