 ,Area,Mean,Min,Max,Length,file
1,0.102,13850.479,7866.383,28111.719,3.258,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
2,0.102,14456.210,10616.692,17391.238,3.399,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
3,0.077,23888.400,20710.943,27468.434,1.527,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
4,0.051,15792.760,9647.692,21937.828,0.584,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
5,0.077,18783.542,16425.600,23367.273,1.751,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
6,0.154,11957.431,6396.224,22916.266,5.100,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
7,0.230,7674.045,4934.146,13497.151,7.563,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
8,0.102,10693.560,6055.196,15229.732,2.684,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
9,0.154,7266.758,4725.520,13683.718,5.282,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
10,0.077,9351.883,7162.213,11141.136,1.603,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
11,0.026,11427.494,11427.494,11427.494,0.488,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
12,0.051,12212.307,9599.554,14825.060,0.971,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
13,0.154,12005.335,8100.522,24165.426,5.470,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
14,0.102,15299.373,9198.896,22738.717,2.994,b9f952ee-6900-418d-a622-9e7cd77c69d5.tif
