 ,Area,Mean,Min,Max,Length,file
1,0.051,9203.157,5911.611,12494.703,0.598,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
2,0.102,6837.602,4333.724,10073.215,2.902,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
3,0.051,5816.511,4573.279,7059.744,1.130,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
4,0.077,5609.108,4022.540,8454.407,1.686,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
5,0.128,5108.432,3427.112,8456.916,3.787,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
6,0.051,7489.661,4276.735,10702.587,1.036,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
7,0.077,8287.904,5467.663,11343.856,2.057,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
8,0.051,5751.621,3497.852,8005.390,1.299,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
9,0.051,4543.829,3648.239,5439.420,1.035,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
10,0.077,5691.093,3888.849,8701.696,2.196,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
11,0.077,5339.486,4551.344,6328.779,1.748,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
12,0.128,4872.451,3348.417,7653.327,4.344,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
13,0.154,4723.559,3172.157,6833.352,4.983,fe5e5530-ddb8-431b-a0c8-3c43e273d0fe.tif
