 ,Area,Mean,Min,Max,Length,file
1,0.051,13146.928,7903.121,18390.736,1.402,8abcf860-690b-4423-9130-c3324fbeac2d.tif
2,0.026,24528.037,24528.037,24528.037,0.466,8abcf860-690b-4423-9130-c3324fbeac2d.tif
3,0.026,15329.154,15329.154,15329.154,0.259,8abcf860-690b-4423-9130-c3324fbeac2d.tif
4,0.051,9919.656,6666.972,13172.341,1.141,8abcf860-690b-4423-9130-c3324fbeac2d.tif
5,0.026,16819.641,16819.641,16819.641,0.227,8abcf860-690b-4423-9130-c3324fbeac2d.tif
6,0.051,10926.124,6004.857,15847.392,0.859,8abcf860-690b-4423-9130-c3324fbeac2d.tif
7,0.026,17815.881,17815.881,17815.881,0.338,8abcf860-690b-4423-9130-c3324fbeac2d.tif
8,0.077,7590.471,4364.665,11375.320,2.133,8abcf860-690b-4423-9130-c3324fbeac2d.tif
9,0.077,6920.887,5174.819,10105.656,1.502,8abcf860-690b-4423-9130-c3324fbeac2d.tif
10,0.026,16366.786,16366.786,16366.786,0.359,8abcf860-690b-4423-9130-c3324fbeac2d.tif
