 ,Area,Mean,Min,Max,Length,file
1,0.051,31444.828,26176.082,36713.574,0.865,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
2,0.077,34572.673,20858.164,48129.934,2.074,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
3,0.051,33015.025,23173.180,42856.871,1.176,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
4,0.026,43971.414,43971.414,43971.414,0.355,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
5,0.102,27136.637,17681.225,39302.223,2.515,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
6,0.051,26575.166,18676.945,34473.387,1.470,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
7,0.102,20982.764,12228.967,34363.320,3.031,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
8,0.128,15956.293,12285.276,29229.461,4.381,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
9,0.102,14133.469,9823.601,23686.727,3.066,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
10,0.051,19165.478,11857.372,26473.584,0.773,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
11,0.051,23591.210,13180.932,34001.488,0.513,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
12,0.051,21734.321,16320.028,27148.613,0.921,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
13,0.026,28888.479,28888.479,28888.479,0.401,9b87fb33-89f2-41b6-a56f-54f21deb4b1e.tif
