 ,Area,Mean,Min,Max,Length,file
1,0.102,28602.866,18877.992,45195.516,2.784,c1d0938f-c022-427e-9553-6980486f9138.tif
2,0.102,21687.027,16182.238,31197.201,2.707,c1d0938f-c022-427e-9553-6980486f9138.tif
3,0.077,47841.071,23507.971,60222.180,1.785,c1d0938f-c022-427e-9553-6980486f9138.tif
4,0.077,23201.910,11933.409,40644.973,2.184,c1d0938f-c022-427e-9553-6980486f9138.tif
5,0.154,21536.982,13843.285,30421.674,4.626,c1d0938f-c022-427e-9553-6980486f9138.tif
6,0.102,29216.494,12178.580,45204.199,2.761,c1d0938f-c022-427e-9553-6980486f9138.tif
7,0.128,19161.357,8180.735,30842.975,3.896,c1d0938f-c022-427e-9553-6980486f9138.tif
8,0.102,23351.890,10176.681,36053.195,3.235,c1d0938f-c022-427e-9553-6980486f9138.tif
9,0.077,22043.331,13735.571,38001.871,1.901,c1d0938f-c022-427e-9553-6980486f9138.tif
10,0.102,24163.657,12045.969,40455.965,2.920,c1d0938f-c022-427e-9553-6980486f9138.tif
11,0.051,17899.481,9622.717,26176.246,1.381,c1d0938f-c022-427e-9553-6980486f9138.tif
12,0.077,20845.134,13955.110,30789.301,2.485,c1d0938f-c022-427e-9553-6980486f9138.tif
13,0.154,24666.542,12674.060,39875.359,4.575,c1d0938f-c022-427e-9553-6980486f9138.tif
14,0.026,45881.109,45881.109,45881.109,0.333,c1d0938f-c022-427e-9553-6980486f9138.tif
