 ,Area,Mean,Min,Max,Length,file
1,0.077,8005.132,6215.634,11292.395,1.886,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
2,0.102,8716.713,6310.311,13251.551,2.820,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
3,0.077,9124.157,4469.501,14467.983,2.392,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
4,0.077,6469.289,4387.320,9434.782,2.161,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
5,0.128,9098.272,5315.670,14255.386,3.879,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
6,0.128,7697.144,4109.121,15465.026,3.678,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
7,0.205,5903.871,4412.142,9592.363,7.348,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
8,0.128,10666.793,4668.375,15205.033,4.404,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
9,0.128,6580.079,5198.884,9191.005,4.041,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
10,0.102,11839.655,10072.645,13954.921,2.606,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
11,0.102,11216.755,6385.747,16670.992,3.316,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
12,0.205,8761.007,3925.659,22757.650,7.437,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
13,0.077,7527.010,4353.674,13581.533,1.903,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
14,0.026,9635.558,9635.558,9635.558,0.273,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
15,0.102,6706.009,4631.494,10766.125,3.350,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
16,0.077,6176.662,5210.101,7344.624,2.127,f5816ccd-f135-426a-a312-6dcb5d20dbae.tif
