 ,Area,Mean,Min,Max,Length,file
1,0.077,10433.203,6784.108,16209.694,2.330,dc2f2e58-c665-44ae-b1b3-d9e73cd8ba90.tif
2,0.128,13306.677,6624.492,21902.127,3.842,dc2f2e58-c665-44ae-b1b3-d9e73cd8ba90.tif
3,0.077,10943.740,7253.289,17627.297,1.942,dc2f2e58-c665-44ae-b1b3-d9e73cd8ba90.tif
4,0.026,22028.570,22028.570,22028.570,0.304,dc2f2e58-c665-44ae-b1b3-d9e73cd8ba90.tif
5,0.051,13708.917,10679.723,16738.111,0.683,dc2f2e58-c665-44ae-b1b3-d9e73cd8ba90.tif
6,0.051,14286.542,9263.345,19309.740,0.786,dc2f2e58-c665-44ae-b1b3-d9e73cd8ba90.tif
7,0.051,8582.159,6747.815,10416.503,0.826,dc2f2e58-c665-44ae-b1b3-d9e73cd8ba90.tif
8,0.026,21686.580,21686.580,21686.580,0.406,dc2f2e58-c665-44ae-b1b3-d9e73cd8ba90.tif
9,0.026,24964.182,24964.182,24964.182,0.409,dc2f2e58-c665-44ae-b1b3-d9e73cd8ba90.tif
10,0.026,13181.905,13181.905,13181.905,0.305,dc2f2e58-c665-44ae-b1b3-d9e73cd8ba90.tif
11,0.026,16520.256,16520.256,16520.256,0.363,dc2f2e58-c665-44ae-b1b3-d9e73cd8ba90.tif
