 ,Area,Mean,Min,Max,Length,file
1,0.026,15279.440,15279.440,15279.440,0.341,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
2,0.077,12891.424,7807.572,17664.021,1.802,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
3,0.077,9271.251,5821.940,13767.740,1.516,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
4,0.051,14027.691,6184.242,21871.141,0.512,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
5,0.026,17223.428,17223.428,17223.428,0.409,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
6,0.051,8551.737,6776.261,10327.213,0.776,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
7,0.026,9295.452,9295.452,9295.452,0.372,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
8,0.077,7925.705,5288.335,12983.972,1.896,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
9,0.051,10575.556,7860.945,13290.167,0.798,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
10,0.026,13614.236,13614.236,13614.236,0.336,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
11,0.026,10937.425,10937.425,10937.425,0.348,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
12,0.051,8193.031,5654.124,10731.938,0.759,fa283c64-bafe-4d0c-8f6f-446d39fb2a62.tif
