 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:cell body:1,92.262,34.498,24.403,19.000,4.000,204.000,0.000,0.000,3182.842,25.000,61579.000,0,0.000
2,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:nucleus:1,52.101,33.830,21.484,21.000,10.000,204.000,0.000,0.000,1762.583,26.000,34101.000,0,0.000
3,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:cytoplasm:1,40.161,35.364,27.727,8.000,4.000,115.000,0.000,0.000,1420.259,25.000,27478.000,0,0.000
4,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,44.674,77.753,0.155,3.000,3.000,1,0.000
5,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:dendrite 2 background:1,0.000,3.000,0.000,3.000,3.000,3.000,46.947,80.027,0.155,3.000,3.000,1,0.000
6,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,44.674,77.753,0.155,3.000,3.000,1,0.000
7,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:dendrite 3 background:1,0.000,3.000,0.000,3.000,3.000,3.000,46.947,80.027,0.155,3.000,3.000,1,0.000
8,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:AIS:1,5.117,33.201,7.583,29.379,19.929,62.000,0.000,0.000,169.888,31.437,3286.857,0,22.329
9,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:AIS background:1,5.117,14.107,35.294,4.478,3.013,252.982,0.000,0.000,72.188,4.025,1396.634,0,22.329
10,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:axon:1,19.434,25.549,8.808,24.846,8.643,62.165,0.000,0.000,496.528,24.985,9606.409,0,85.360
11,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:axon background:1,19.434,10.248,28.193,3.492,3.000,254.799,0.000,0.000,199.169,4.000,3853.364,0,85.360
12,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:growth cone:1,13.180,10.592,5.325,7.000,3.000,36.000,0.000,0.000,139.607,9.000,2701.000,0,0.000
13,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:growth cone background:1,13.180,4.314,1.263,4.000,3.000,14.000,0.000,0.000,56.856,4.000,1100.000,0,0.000
14,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:dendrite 1:1,0.000,3.000,0.000,3.000,3.000,3.000,75.707,30.465,0.155,3.000,3.000,1,0.000
15,MAX_i3-12_BCAP31-biotin_4_BOTH.tif:dendrite 1 background:1,0.000,3.000,0.000,3.000,3.000,3.000,75.707,30.465,0.155,3.000,3.000,1,0.000
