 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-11_SLC38A1_3_BOTH.tif:cell body:1,66.418,59.735,29.350,57.000,7.000,144.000,0.000,0.000,3967.453,62.000,76759.000,0,0.000
2,MAX_i3-11_SLC38A1_3_BOTH.tif:nucleus:1,38.145,69.256,18.820,57.000,12.000,144.000,0.000,0.000,2641.781,66.000,51111.000,0,0.000
3,MAX_i3-11_SLC38A1_3_BOTH.tif:cytoplasm:1,28.273,46.888,35.493,14.000,7.000,136.000,0.000,0.000,1325.672,30.000,25648.000,0,0.000
4,MAX_i3-11_SLC38A1_3_BOTH.tif:dendrite 1:1,5.375,46.667,14.024,38.319,23.116,92.000,0.000,0.000,250.856,45.127,4853.354,0,23.591
5,MAX_i3-11_SLC38A1_3_BOTH.tif:dendrite 1 background:1,5.375,7.549,1.543,5.529,4.582,12.798,0.000,0.000,40.578,7.463,785.079,0,23.591
6,MAX_i3-11_SLC38A1_3_BOTH.tif:dendrite 2:1,0.000,7.000,0.000,7.000,7.000,7.000,77.071,92.531,0.362,7.000,7.000,1,0.000
7,MAX_i3-11_SLC38A1_3_BOTH.tif:dendrite 2 background:1,0.000,7.000,0.000,7.000,7.000,7.000,79.344,94.804,0.362,7.000,7.000,1,0.000
8,MAX_i3-11_SLC38A1_3_BOTH.tif:dendrite 3:1,0.000,7.000,0.000,7.000,7.000,7.000,77.071,92.531,0.362,7.000,7.000,1,0.000
9,MAX_i3-11_SLC38A1_3_BOTH.tif:dendrite 3 background:1,0.000,7.000,0.000,7.000,7.000,7.000,79.344,94.804,0.362,7.000,7.000,1,0.000
10,MAX_i3-11_SLC38A1_3_BOTH.tif:AIS:1,4.445,68.746,12.705,74.834,35.197,99.216,0.000,0.000,305.582,68.330,5912.142,0,19.332
11,MAX_i3-11_SLC38A1_3_BOTH.tif:AIS background:1,4.445,7.865,1.673,7.295,4.035,13.156,0.000,0.000,34.961,7.719,676.394,0,19.332
12,MAX_i3-11_SLC38A1_3_BOTH.tif:axon:1,11.113,58.088,14.690,38.241,30.215,104.931,0.000,0.000,645.514,57.920,12488.879,0,48.733
13,MAX_i3-11_SLC38A1_3_BOTH.tif:axon background:1,11.113,7.540,1.471,6.959,4.473,14.495,0.000,0.000,83.786,7.468,1621.024,0,48.733
14,MAX_i3-11_SLC38A1_3_BOTH.tif:growth cone:1,30.237,19.467,10.896,10.000,5.000,69.000,0.000,0.000,588.613,15.000,11388.000,0,0.000
15,MAX_i3-11_SLC38A1_3_BOTH.tif:growth cone background:1,30.237,6.909,2.095,8.000,3.000,19.000,0.000,0.000,208.919,7.000,4042.000,0,0.000
