 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-11_SURF4_6_BOTH.tif:cell body:1,143.484,22.549,11.266,22.000,4.000,131.000,0.000,0.000,3235.357,21.000,62595.000,0,0.000
2,MAX_i3-11_SURF4_6_BOTH.tif:nucleus:1,78.616,23.341,10.930,22.000,5.000,102.000,0.000,0.000,1834.997,22.000,35502.000,0,0.000
3,MAX_i3-11_SURF4_6_BOTH.tif:cytoplasm:1,81.149,19.552,11.727,11.000,4.000,131.000,0.000,0.000,1586.640,16.000,30697.000,0,0.000
4,MAX_i3-11_SURF4_6_BOTH.tif:dendrite 1:1,0.000,3.000,0.000,3.000,3.000,3.000,97.873,99.616,0.155,3.000,3.000,1,0.000
5,MAX_i3-11_SURF4_6_BOTH.tif:dendrite 1 background:1,0.000,4.000,0.000,4.000,4.000,4.000,100.147,101.890,0.207,4.000,4.000,1,0.000
6,MAX_i3-11_SURF4_6_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,97.873,99.616,0.155,3.000,3.000,1,0.000
7,MAX_i3-11_SURF4_6_BOTH.tif:dendrite 2 background:1,0.000,4.000,0.000,4.000,4.000,4.000,100.147,101.890,0.207,4.000,4.000,1,0.000
8,MAX_i3-11_SURF4_6_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,97.873,99.616,0.155,3.000,3.000,1,0.000
9,MAX_i3-11_SURF4_6_BOTH.tif:dendrite 3 background:1,0.000,4.000,0.000,4.000,4.000,4.000,100.147,101.890,0.207,4.000,4.000,1,0.000
10,MAX_i3-11_SURF4_6_BOTH.tif:AIS:1,3.411,37.572,7.092,29.314,22.810,52.810,0.000,0.000,128.172,37.197,2479.757,0,14.829
11,MAX_i3-11_SURF4_6_BOTH.tif:AIS background:1,3.411,8.355,5.239,4.011,3.085,23.696,0.000,0.000,28.502,5.648,551.438,0,14.829
12,MAX_i3-11_SURF4_6_BOTH.tif:axon:1,14.369,32.135,11.475,29.517,8.657,59.276,0.000,0.000,461.745,33.540,8933.459,0,63.220
13,MAX_i3-11_SURF4_6_BOTH.tif:axon background:1,14.369,4.974,2.661,4.021,3.000,25.735,0.000,0.000,71.465,4.267,1382.643,0,63.220
14,MAX_i3-11_SURF4_6_BOTH.tif:growth cone:1,61.404,10.102,6.021,5.000,3.000,58.000,0.000,0.000,620.297,8.000,12001.000,0,0.000
15,MAX_i3-11_SURF4_6_BOTH.tif:growth cone background:1,61.404,4.088,1.188,4.000,3.000,20.000,0.000,0.000,251.044,4.000,4857.000,0,0.000
