 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-11_SLC38A1_1_BOTH.tif:cell body:1,66.418,61.149,21.677,61.000,10.000,124.000,0.000,0.000,4061.421,62.000,78577.000,0,0.000
2,MAX_i3-11_SLC38A1_1_BOTH.tif:nucleus:1,42.900,69.406,16.871,61.000,16.000,124.000,0.000,0.000,2977.541,68.000,57607.000,0,0.000
3,MAX_i3-11_SLC38A1_1_BOTH.tif:cytoplasm:1,23.518,46.088,21.384,28.000,10.000,121.000,0.000,0.000,1083.879,42.000,20970.000,0,0.000
4,MAX_i3-11_SLC38A1_1_BOTH.tif:dendrite 1:1,2.946,34.687,7.838,30.286,20.168,59.715,0.000,0.000,102.195,32.660,1977.180,0,12.829
5,MAX_i3-11_SLC38A1_1_BOTH.tif:dendrite 1 background:1,2.946,8.075,1.583,7.980,4.796,15.315,0.000,0.000,23.790,8.160,460.271,0,12.829
6,MAX_i3-11_SLC38A1_1_BOTH.tif:dendrite 2:1,0.000,5.000,0.000,5.000,5.000,5.000,32.113,98.044,0.258,5.000,5.000,1,0.000
7,MAX_i3-11_SLC38A1_1_BOTH.tif:dendrite 2 background:1,0.000,11.000,0.000,11.000,11.000,11.000,34.386,100.317,0.569,11.000,11.000,1,0.000
8,MAX_i3-11_SLC38A1_1_BOTH.tif:dendrite 3:1,0.000,5.000,0.000,5.000,5.000,5.000,32.113,98.044,0.258,5.000,5.000,1,0.000
9,MAX_i3-11_SLC38A1_1_BOTH.tif:dendrite 3 background:1,0.000,11.000,0.000,11.000,11.000,11.000,34.386,100.317,0.569,11.000,11.000,1,0.000
10,MAX_i3-11_SLC38A1_1_BOTH.tif:AIS:1,3.256,55.173,13.691,61.838,24.153,84.260,0.000,0.000,179.659,55.600,3475.893,0,14.321
11,MAX_i3-11_SLC38A1_1_BOTH.tif:AIS background:1,3.256,7.892,1.362,6.650,5.249,12.643,0.000,0.000,25.699,7.475,497.200,0,14.321
12,MAX_i3-11_SLC38A1_1_BOTH.tif:axon:1,10.286,36.798,16.690,26.928,15.849,91.481,0.000,0.000,378.497,31.021,7322.847,0,45.079
13,MAX_i3-11_SLC38A1_1_BOTH.tif:axon background:1,10.286,7.033,1.948,6.003,3.282,20.919,0.000,0.000,72.338,6.921,1399.540,0,45.079
14,MAX_i3-11_SLC38A1_1_BOTH.tif:growth cone:1,27.291,18.472,8.733,9.000,5.000,49.000,0.000,0.000,504.105,17.000,9753.000,0,0.000
15,MAX_i3-11_SLC38A1_1_BOTH.tif:growth cone background:1,27.239,7.154,2.324,9.000,3.000,18.000,0.000,0.000,194.861,7.000,3770.000,0,0.000
