 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-11_SLC38A1_4_BOTH.tif:cell body:1,86.886,40.025,17.454,44.000,6.000,95.000,0.000,0.000,3477.614,41.000,67282.000,0,0.000
2,MAX_i3-11_SLC38A1_4_BOTH.tif:nucleus:1,81.666,38.889,18.455,49.000,4.000,95.000,0.000,0.000,3175.865,40.000,61444.000,0,0.000
3,MAX_i3-11_SLC38A1_4_BOTH.tif:cytoplasm:1,30.185,24.830,13.228,15.000,6.000,79.000,0.000,0.000,749.515,21.000,14501.000,0,0.000
4,MAX_i3-11_SLC38A1_4_BOTH.tif:dendrite 1:1,0.000,8.000,0.000,8.000,8.000,8.000,75.252,64.794,0.413,8.000,8.000,1,0.000
5,MAX_i3-11_SLC38A1_4_BOTH.tif:dendrite 1 background:1,0.000,6.000,0.000,6.000,6.000,6.000,77.526,67.068,0.310,6.000,6.000,1,0.000
6,MAX_i3-11_SLC38A1_4_BOTH.tif:dendrite 2:1,0.000,8.000,0.000,8.000,8.000,8.000,75.252,64.794,0.413,8.000,8.000,1,0.000
7,MAX_i3-11_SLC38A1_4_BOTH.tif:dendrite 2 background:1,0.000,6.000,0.000,6.000,6.000,6.000,77.526,67.068,0.310,6.000,6.000,1,0.000
8,MAX_i3-11_SLC38A1_4_BOTH.tif:dendrite 3:1,0.000,8.000,0.000,8.000,8.000,8.000,75.252,64.794,0.413,8.000,8.000,1,0.000
9,MAX_i3-11_SLC38A1_4_BOTH.tif:dendrite 3 background:1,0.000,6.000,0.000,6.000,6.000,6.000,77.526,67.068,0.310,6.000,6.000,1,0.000
10,MAX_i3-11_SLC38A1_4_BOTH.tif:AIS:1,7.391,25.349,6.492,22.947,12.437,50.067,0.000,0.000,187.364,24.595,3624.956,0,32.311
11,MAX_i3-11_SLC38A1_4_BOTH.tif:AIS background:1,7.391,7.231,1.477,6.002,4.301,13.465,0.000,0.000,53.448,7.127,1034.060,0,32.311
12,MAX_i3-11_SLC38A1_4_BOTH.tif:axon:1,23.156,30.770,8.920,22.640,13.624,70.614,0.000,0.000,712.495,29.316,13784.772,0,101.661
13,MAX_i3-11_SLC38A1_4_BOTH.tif:axon background:1,23.156,7.473,1.627,8.248,3.087,21.825,0.000,0.000,173.042,7.466,3347.880,0,101.661
14,MAX_i3-11_SLC38A1_4_BOTH.tif:growth cone:1,42.487,24.165,12.546,9.000,5.000,77.000,0.000,0.000,1026.713,22.000,19864.000,0,0.000
15,MAX_i3-11_SLC38A1_4_BOTH.tif:growth cone background:1,42.435,6.995,1.888,7.000,3.000,17.000,0.000,0.000,296.839,7.000,5743.000,0,0.000
