 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:cell body:1,70.605,82.650,48.071,42.000,10.000,233.000,0.000,0.000,5835.478,72.000,112900.000,0,0.000
2,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:nucleus:1,37.577,82.242,41.419,42.000,23.000,233.000,0.000,0.000,3090.374,76.000,59790.000,0,0.000
3,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:cytoplasm:1,33.028,83.114,54.694,42.000,10.000,226.000,0.000,0.000,2745.104,69.000,53110.000,0,0.000
4,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:dendrite 1:1,0.000,3.000,0.000,3.000,3.000,3.000,78.833,92.644,0.155,3.000,3.000,1,0.000
5,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:dendrite 1 background:1,0.000,3.000,0.000,3.000,3.000,3.000,81.106,94.918,0.155,3.000,3.000,1,0.000
6,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,78.833,92.644,0.155,3.000,3.000,1,0.000
7,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:dendrite 2 background:1,0.000,3.000,0.000,3.000,3.000,3.000,81.106,94.918,0.155,3.000,3.000,1,0.000
8,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,78.833,92.644,0.155,3.000,3.000,1,0.000
9,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:dendrite 3 background:1,0.000,3.000,0.000,3.000,3.000,3.000,81.106,94.918,0.155,3.000,3.000,1,0.000
10,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:AIS:1,5.065,44.494,11.703,33.338,25.064,83.093,0.000,0.000,225.380,43.764,4360.456,0,22.135
11,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:AIS background:1,5.065,3.722,0.467,4.000,3.000,4.835,0.000,0.000,18.855,3.710,364.792,0,22.135
12,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:axon:1,15.713,41.858,13.492,37.635,19.514,100.192,0.000,0.000,657.708,39.977,12724.780,0,68.987
13,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:axon background:1,15.713,3.951,1.538,4.012,3.000,15.640,0.000,0.000,62.083,3.731,1201.132,0,68.987
14,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:growth cone:1,32.770,26.361,22.847,8.000,4.000,129.000,0.000,0.000,863.847,18.000,16713.000,0,0.000
15,MAX_i3-11_BCAP31-biotin_2_BOTH.tif:growth cone background:1,32.821,3.989,3.376,3.000,3.000,56.000,0.000,0.000,130.924,4.000,2533.000,0,0.000
