 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:cell body:1,125.031,36.609,24.748,27.000,5.000,253.000,0.000,0.000,4577.206,31.000,88556.000,0,0.000
2,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:nucleus:1,55.460,40.101,19.762,30.000,12.000,195.000,0.000,0.000,2223.994,35.000,43028.000,0,0.000
3,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:cytoplasm:1,69.571,33.825,27.790,8.000,5.000,253.000,0.000,0.000,2353.212,23.000,45528.000,0,0.000
4,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:dendrite 1:1,0.000,5.000,0.000,5.000,5.000,5.000,80.671,55.966,0.258,5.000,5.000,1,0.000
5,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:dendrite 1 background:1,0.000,5.000,0.000,5.000,5.000,5.000,82.944,58.239,0.258,5.000,5.000,1,0.000
6,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:dendrite 2:1,0.000,5.000,0.000,5.000,5.000,5.000,80.671,55.966,0.258,5.000,5.000,1,0.000
7,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:dendrite 2 background:1,0.000,5.000,0.000,5.000,5.000,5.000,82.944,58.239,0.258,5.000,5.000,1,0.000
8,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:dendrite 3:1,0.000,5.000,0.000,5.000,5.000,5.000,80.671,55.966,0.258,5.000,5.000,1,0.000
9,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:dendrite 3 background:1,0.000,5.000,0.000,5.000,5.000,5.000,82.944,58.239,0.258,5.000,5.000,1,0.000
10,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:AIS:1,2.171,40.633,13.733,21.214,17.190,79.629,0.000,0.000,88.208,41.137,1706.584,0,9.348
11,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:AIS background:1,2.171,5.918,6.735,3.993,3.236,38.475,0.000,0.000,12.847,4.000,248.554,0,9.348
12,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:axon:1,6.771,40.227,23.342,24.165,17.518,165.485,0.000,0.000,272.376,31.830,5269.696,0,29.588
13,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:axon background:1,6.771,8.783,11.156,3.892,3.000,68.255,0.000,0.000,59.471,4.562,1150.589,0,29.588
14,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:growth cone:1,36.698,10.923,6.996,7.000,4.000,62.000,0.000,0.000,400.834,9.000,7755.000,0,0.000
15,MAX_i3-12_BCAP31-biotin_3_BOTH.tif:growth cone background:1,36.698,4.352,3.106,4.000,3.000,54.000,0.000,0.000,159.713,4.000,3090.000,0,0.000
