 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:cell body:1,73.034,50.248,33.624,10.000,5.000,178.000,0.000,0.000,3669.839,42.000,71001.000,0,0.000
2,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:nucleus:1,35.819,51.948,25.782,28.000,14.000,140.000,0.000,0.000,1860.737,46.000,36000.000,0,0.000
3,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:cytoplasm:1,37.215,48.612,39.687,10.000,5.000,178.000,0.000,0.000,1809.102,38.000,35001.000,0,0.000
4,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:dendrite 1:1,0.000,3.000,0.000,3.000,3.000,3.000,57.746,24.099,0.155,3.000,3.000,1,0.000
5,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:dendrite 1 background:1,0.000,5.000,0.000,5.000,5.000,5.000,60.020,26.372,0.258,5.000,5.000,1,0.000
6,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,57.746,24.099,0.155,3.000,3.000,1,0.000
7,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:dendrite 2 background:1,0.000,5.000,0.000,5.000,5.000,5.000,60.020,26.372,0.258,5.000,5.000,1,0.000
8,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,57.746,24.099,0.155,3.000,3.000,1,0.000
9,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:dendrite 3 background:1,0.000,5.000,0.000,5.000,5.000,5.000,60.020,26.372,0.258,5.000,5.000,1,0.000
10,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:AIS:1,4.135,33.561,10.350,28.923,19.453,63.936,0.000,0.000,138.774,31.314,2684.884,0,17.970
11,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:AIS background:1,4.135,4.544,1.984,3.658,3.000,11.634,0.000,0.000,18.788,3.715,363.494,0,17.970
12,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:axon:1,8.218,27.857,10.409,30.044,7.594,55.288,0.000,0.000,228.938,27.034,4429.295,0,36.103
13,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:axon background:1,8.218,3.943,1.628,3.020,3.000,13.128,0.000,0.000,32.405,3.515,626.940,0,36.103
14,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:growth cone:1,44.348,21.238,12.535,14.000,4.000,85.000,0.000,0.000,941.843,18.000,18222.000,0,0.000
15,MAX_i3-11_BCAP31-biotin_3_BOTH.tif:growth cone background:1,44.348,3.662,1.476,3.000,3.000,28.000,0.000,0.000,162.401,3.000,3142.000,0,0.000
