 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_SLC38A1_5_BOTH.tif:cell body:1,312.190,91.432,53.725,66.000,7.000,239.000,0.000,0.000,28544.120,84.000,552248.000,0,0.000
2,MAX_i3-12_SLC38A1_5_BOTH.tif:nucleus:1,91.590,94.046,35.438,73.000,30.000,230.000,0.000,0.000,8613.610,87.000,166649.000,0,0.000
3,MAX_i3-12_SLC38A1_5_BOTH.tif:cytoplasm:1,220.601,90.347,59.664,19.000,7.000,239.000,0.000,0.000,19930.510,81.000,385599.000,0,0.000
4,MAX_i3-12_SLC38A1_5_BOTH.tif:dendrite 1:1,1.499,52.050,17.324,34.487,25.971,97.445,0.000,0.000,78.019,50.030,1509.438,0,6.411
5,MAX_i3-12_SLC38A1_5_BOTH.tif:dendrite 1 background:1,1.499,9.311,2.614,8.843,5.618,19.267,0.000,0.000,13.957,8.868,270.025,0,6.411
6,MAX_i3-12_SLC38A1_5_BOTH.tif:dendrite 2:1,0.000,9.000,0.000,9.000,9.000,9.000,49.789,48.425,0.465,9.000,9.000,1,0.000
7,MAX_i3-12_SLC38A1_5_BOTH.tif:dendrite 2 background:1,0.000,7.000,0.000,7.000,7.000,7.000,52.063,50.699,0.362,7.000,7.000,1,0.000
8,MAX_i3-12_SLC38A1_5_BOTH.tif:dendrite 3:1,0.000,9.000,0.000,9.000,9.000,9.000,49.789,48.425,0.465,9.000,9.000,1,0.000
9,MAX_i3-12_SLC38A1_5_BOTH.tif:dendrite 3 background:1,0.000,7.000,0.000,7.000,7.000,7.000,52.063,50.699,0.362,7.000,7.000,1,0.000
10,MAX_i3-12_SLC38A1_5_BOTH.tif:AIS:1,2.378,179.987,23.322,190.479,131.843,214.547,0.000,0.000,427.938,185.302,8279.398,0,10.449
11,MAX_i3-12_SLC38A1_5_BOTH.tif:AIS background:1,2.378,8.776,1.507,6.498,4.755,12.941,0.000,0.000,20.867,8.870,403.718,0,10.449
12,MAX_i3-12_SLC38A1_5_BOTH.tif:axon:1,5.944,138.609,42.842,106.465,64.008,225.033,0.000,0.000,823.897,138.642,15940.072,0,25.956
13,MAX_i3-12_SLC38A1_5_BOTH.tif:axon background:1,5.944,8.199,1.423,8.132,4.719,11.680,0.000,0.000,48.736,8.207,942.910,0,25.956
14,MAX_i3-12_SLC38A1_5_BOTH.tif:growth cone:1,259.263,28.994,16.832,19.000,4.000,146.000,0.000,0.000,7516.964,25.000,145432.000,0,0.000
15,MAX_i3-12_SLC38A1_5_BOTH.tif:growth cone background:1,259.263,9.281,8.497,9.000,3.000,134.000,0.000,0.000,2406.191,8.000,46553.000,0,0.000
