 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_SURF4_2_BOTH.tif:cell body:1,103.839,28.449,17.260,7.000,4.000,103.000,0.000,0.000,2954.179,28.000,57155.000,0,0.000
2,MAX_i3-12_SURF4_2_BOTH.tif:nucleus:1,48.069,36.975,11.392,31.000,17.000,90.000,0.000,0.000,1777.366,34.000,34387.000,0,0.000
3,MAX_i3-12_SURF4_2_BOTH.tif:cytoplasm:1,55.770,21.101,18.064,7.000,4.000,103.000,0.000,0.000,1176.813,14.000,22768.000,0,0.000
4,MAX_i3-12_SURF4_2_BOTH.tif:dendrite 1:1,0.000,3.000,0.000,3.000,3.000,3.000,48.918,86.961,0.155,3.000,3.000,1,0.000
5,MAX_i3-12_SURF4_2_BOTH.tif:dendrite 1 background:1,0.000,3.000,0.000,3.000,3.000,3.000,51.191,89.234,0.155,3.000,3.000,1,0.000
6,MAX_i3-12_SURF4_2_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,48.918,86.961,0.155,3.000,3.000,1,0.000
7,MAX_i3-12_SURF4_2_BOTH.tif:dendrite 2 background:1,0.000,3.000,0.000,3.000,3.000,3.000,51.191,89.234,0.155,3.000,3.000,1,0.000
8,MAX_i3-12_SURF4_2_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,48.918,86.961,0.155,3.000,3.000,1,0.000
9,MAX_i3-12_SURF4_2_BOTH.tif:dendrite 3 background:1,0.000,3.000,0.000,3.000,3.000,3.000,51.191,89.234,0.155,3.000,3.000,1,0.000
10,MAX_i3-12_SURF4_2_BOTH.tif:AIS:1,1.551,23.908,3.828,22.656,15.847,30.557,0.000,0.000,37.072,24.658,717.232,0,6.647
11,MAX_i3-12_SURF4_2_BOTH.tif:AIS background:1,1.551,4.602,0.702,3.994,3.004,5.775,0.000,0.000,7.135,4.556,138.051,0,6.647
12,MAX_i3-12_SURF4_2_BOTH.tif:axon:1,4.807,27.478,7.232,21.301,14.172,41.615,0.000,0.000,132.086,26.169,2555.496,0,21.132
13,MAX_i3-12_SURF4_2_BOTH.tif:axon background:1,4.807,4.499,0.639,3.995,3.283,6.110,0.000,0.000,21.624,4.366,418.370,0,21.132
14,MAX_i3-12_SURF4_2_BOTH.tif:growth cone:1,89.884,9.405,6.176,5.000,3.000,48.000,0.000,0.000,845.343,7.000,16355.000,0,0.000
15,MAX_i3-12_SURF4_2_BOTH.tif:growth cone background:1,89.884,4.120,1.402,4.000,3.000,37.000,0.000,0.000,370.338,4.000,7165.000,0,0.000
