 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:cell body:1,75.618,69.773,47.777,45.000,7.000,255.000,0.000,0.000,5276.120,53.000,102078.000,0,0.000
2,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:nucleus:1,41.815,68.983,38.630,42.000,21.000,255.000,0.000,0.000,2884.504,56.000,55807.000,0,0.000
3,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:cytoplasm:1,33.803,70.751,57.117,14.000,7.000,255.000,0.000,0.000,2391.616,45.000,46271.000,0,0.000
4,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:dendrite 1:1,1.344,16.958,5.012,9.494,9.447,33.790,0.000,0.000,22.789,16.599,440.901,0,5.788
5,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:dendrite 1 background:1,1.344,5.202,3.375,4.022,3.009,17.826,0.000,0.000,6.991,4.000,135.254,0,5.788
6,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,15.517,94.179,0.155,3.000,3.000,1,0.000
7,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:dendrite 2 background:1,0.000,4.000,0.000,4.000,4.000,4.000,17.790,96.452,0.207,4.000,4.000,1,0.000
8,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,15.517,94.179,0.155,3.000,3.000,1,0.000
9,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:dendrite 3 background:1,0.000,4.000,0.000,4.000,4.000,4.000,17.790,96.452,0.207,4.000,4.000,1,0.000
10,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:AIS:1,3.360,77.258,29.188,58.929,33.719,172.512,0.000,0.000,259.559,64.953,5021.742,0,14.694
11,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:AIS background:1,3.360,37.183,55.928,4.000,3.559,229.227,0.000,0.000,124.924,6.287,2416.920,0,14.694
12,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:axon:1,11.216,46.473,31.016,20.442,12.063,170.962,0.000,0.000,521.242,34.766,10084.560,0,49.304
13,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:axon background:1,11.216,14.380,32.087,4.284,3.073,209.822,0.000,0.000,161.283,4.233,3120.379,0,49.304
14,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:growth cone:1,31.943,19.314,19.066,9.000,4.000,253.000,0.000,0.000,616.938,14.000,11936.000,0,0.000
15,MAX_i3-12_BCAP31-biotin_6_BOTH.tif:growth cone background:1,31.943,4.791,6.280,4.000,3.000,119.000,0.000,0.000,153.046,4.000,2961.000,0,0.000
