 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_SURF4_5_BOTH.tif:cell body:1,138.211,18.364,10.864,13.000,3.000,80.000,0.000,0.000,2538.149,16.000,49106.000,0,0.000
2,MAX_i3-12_SURF4_5_BOTH.tif:nucleus:1,66.418,22.833,11.540,18.000,6.000,80.000,0.000,0.000,1516.501,20.000,29340.000,0,0.000
3,MAX_i3-12_SURF4_5_BOTH.tif:cytoplasm:1,71.793,14.230,8.276,7.000,3.000,57.000,0.000,0.000,1021.648,12.000,19766.000,0,0.000
4,MAX_i3-12_SURF4_5_BOTH.tif:dendrite 1:1,0.000,4.000,0.000,4.000,4.000,4.000,64.453,58.542,0.207,4.000,4.000,1,0.000
5,MAX_i3-12_SURF4_5_BOTH.tif:dendrite 1 background:1,0.000,3.000,0.000,3.000,3.000,3.000,66.727,60.816,0.155,3.000,3.000,1,0.000
6,MAX_i3-12_SURF4_5_BOTH.tif:dendrite 2:1,0.000,4.000,0.000,4.000,4.000,4.000,64.453,58.542,0.207,4.000,4.000,1,0.000
7,MAX_i3-12_SURF4_5_BOTH.tif:dendrite 2 background:1,0.000,3.000,0.000,3.000,3.000,3.000,66.727,60.816,0.155,3.000,3.000,1,0.000
8,MAX_i3-12_SURF4_5_BOTH.tif:dendrite 3:1,0.000,4.000,0.000,4.000,4.000,4.000,64.453,58.542,0.207,4.000,4.000,1,0.000
9,MAX_i3-12_SURF4_5_BOTH.tif:dendrite 3 background:1,0.000,3.000,0.000,3.000,3.000,3.000,66.727,60.816,0.155,3.000,3.000,1,0.000
10,MAX_i3-12_SURF4_5_BOTH.tif:AIS:1,3.773,30.967,5.929,35.399,16.172,41.609,0.000,0.000,116.844,31.603,2260.601,0,16.416
11,MAX_i3-12_SURF4_5_BOTH.tif:AIS background:1,3.773,4.269,0.751,3.997,3.091,6.743,0.000,0.000,16.109,4.077,311.668,0,16.416
12,MAX_i3-12_SURF4_5_BOTH.tif:axon:1,17.057,26.204,7.775,25.780,11.529,47.831,0.000,0.000,446.949,24.946,8647.194,0,74.829
13,MAX_i3-12_SURF4_5_BOTH.tif:axon background:1,17.057,4.291,0.879,4.013,3.000,9.914,0.000,0.000,73.187,4.136,1415.961,0,74.829
14,MAX_i3-12_SURF4_5_BOTH.tif:growth cone:1,157.232,9.798,6.190,5.000,3.000,90.000,0.000,0.000,1540.484,8.000,29804.000,0,0.000
15,MAX_i3-12_SURF4_5_BOTH.tif:growth cone background:1,157.232,3.992,1.053,4.000,3.000,23.000,0.000,0.000,627.637,4.000,12143.000,0,0.000
