 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-11_SURF4_4_BOTH.tif:cell body:1,76.755,31.695,12.735,27.000,5.000,108.000,0.000,0.000,2432.759,29.000,47067.000,0,0.000
2,MAX_i3-11_SURF4_4_BOTH.tif:nucleus:1,47.242,29.329,7.830,27.000,8.000,71.000,0.000,0.000,1385.577,28.000,26807.000,0,0.000
3,MAX_i3-11_SURF4_4_BOTH.tif:cytoplasm:1,29.668,35.347,17.396,33.000,5.000,108.000,0.000,0.000,1048.680,34.000,20289.000,0,0.000
4,MAX_i3-11_SURF4_4_BOTH.tif:dendrite 1:1,3.308,10.337,3.941,8.302,5.829,25.306,0.000,0.000,34.194,9.118,661.565,0,14.501
5,MAX_i3-11_SURF4_4_BOTH.tif:dendrite 1 background:1,3.308,7.280,7.333,4.228,3.000,36.087,0.000,0.000,24.081,4.537,465.906,0,14.501
6,MAX_i3-11_SURF4_4_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,73.661,54.109,0.155,3.000,3.000,1,0.000
7,MAX_i3-11_SURF4_4_BOTH.tif:dendrite 2 background:1,0.000,5.000,0.000,5.000,5.000,5.000,75.934,56.382,0.258,5.000,5.000,1,0.000
8,MAX_i3-11_SURF4_4_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,73.661,54.109,0.155,3.000,3.000,1,0.000
9,MAX_i3-11_SURF4_4_BOTH.tif:dendrite 3 background:1,0.000,5.000,0.000,5.000,5.000,5.000,75.934,56.382,0.258,5.000,5.000,1,0.000
10,MAX_i3-11_SURF4_4_BOTH.tif:AIS:1,4.755,52.967,11.583,36.893,28.000,84.210,0.000,0.000,251.870,52.000,4872.970,0,20.777
11,MAX_i3-11_SURF4_4_BOTH.tif:AIS background:1,4.755,4.280,0.763,4.004,3.000,6.115,0.000,0.000,20.354,4.126,393.793,0,20.777
12,MAX_i3-11_SURF4_4_BOTH.tif:axon:1,13.800,38.884,14.746,29.224,10.780,91.490,0.000,0.000,536.621,37.060,10382.104,0,60.537
13,MAX_i3-11_SURF4_4_BOTH.tif:axon background:1,13.800,4.260,0.927,3.995,3.000,9.790,0.000,0.000,58.791,4.078,1137.436,0,60.537
14,MAX_i3-11_SURF4_4_BOTH.tif:growth cone:1,46.777,14.147,7.751,8.000,4.000,55.000,0.000,0.000,661.750,12.000,12803.000,0,0.000
15,MAX_i3-11_SURF4_4_BOTH.tif:growth cone background:1,46.777,3.960,1.080,3.000,3.000,11.000,0.000,0.000,185.247,4.000,3584.000,0,0.000
