 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_SURF4_6_BOTH.tif:cell body:1,169.947,19.646,15.466,5.000,3.000,155.000,0.000,0.000,3338.834,16.000,64597.000,0,0.000
2,MAX_i3-12_SURF4_6_BOTH.tif:nucleus:1,60.060,26.217,13.413,23.000,7.000,113.000,0.000,0.000,1574.597,23.000,30464.000,0,0.000
3,MAX_i3-12_SURF4_6_BOTH.tif:cytoplasm:1,109.887,16.055,15.335,5.000,3.000,155.000,0.000,0.000,1764.237,10.000,34133.000,0,0.000
4,MAX_i3-12_SURF4_6_BOTH.tif:dendrite 1:1,1.240,9.305,3.325,5.029,5.000,19.843,0.000,0.000,11.542,9.048,223.312,0,5.319
5,MAX_i3-12_SURF4_6_BOTH.tif:dendrite 1 background:1,1.240,4.191,0.622,3.329,3.325,5.228,0.000,0.000,5.199,4.067,100.585,0,5.319
6,MAX_i3-12_SURF4_6_BOTH.tif:dendrite 2:1,0.000,5.000,0.000,5.000,5.000,5.000,108.218,79.344,0.258,5.000,5.000,1,0.000
7,MAX_i3-12_SURF4_6_BOTH.tif:dendrite 2 background:1,0.000,4.000,0.000,4.000,4.000,4.000,110.491,81.618,0.207,4.000,4.000,1,0.000
8,MAX_i3-12_SURF4_6_BOTH.tif:dendrite 3:1,0.000,5.000,0.000,5.000,5.000,5.000,108.218,79.344,0.258,5.000,5.000,1,0.000
9,MAX_i3-12_SURF4_6_BOTH.tif:dendrite 3 background:1,0.000,4.000,0.000,4.000,4.000,4.000,110.491,81.618,0.207,4.000,4.000,1,0.000
10,MAX_i3-12_SURF4_6_BOTH.tif:AIS:1,4.807,25.256,5.068,22.035,13.439,48.096,0.000,0.000,121.404,24.837,2348.822,0,20.996
11,MAX_i3-12_SURF4_6_BOTH.tif:AIS background:1,4.807,4.189,0.740,3.892,3.002,6.532,0.000,0.000,20.138,4.068,389.613,0,20.996
12,MAX_i3-12_SURF4_6_BOTH.tif:axon:1,22.897,21.647,7.226,22.268,5.061,51.676,0.000,0.000,495.653,21.656,9589.481,0,100.740
13,MAX_i3-12_SURF4_6_BOTH.tif:axon background:1,22.897,5.143,8.297,4.122,3.000,117.921,0.000,0.000,117.753,4.115,2278.182,0,100.740
14,MAX_i3-12_SURF4_6_BOTH.tif:growth cone:1,31.322,9.201,4.373,6.000,4.000,29.000,0.000,0.000,288.208,8.000,5576.000,0,0.000
15,MAX_i3-12_SURF4_6_BOTH.tif:growth cone background:1,31.322,4.068,1.227,4.000,3.000,16.000,0.000,0.000,127.409,4.000,2465.000,0,0.000
