 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-11_SURF4_1_BOTH.tif:cell body:1,135.524,28.306,14.216,34.000,3.000,128.000,0.000,0.000,3836.168,28.000,74219.000,0,0.000
2,MAX_i3-11_SURF4_1_BOTH.tif:nucleus:1,72.052,33.007,9.876,34.000,9.000,128.000,0.000,0.000,2378.229,32.000,46012.000,0,0.000
3,MAX_i3-11_SURF4_1_BOTH.tif:cytoplasm:1,63.472,22.970,16.351,7.000,3.000,120.000,0.000,0.000,1457.939,18.000,28207.000,0,0.000
4,MAX_i3-11_SURF4_1_BOTH.tif:dendrite 1:1,0.000,3.000,0.000,3.000,3.000,3.000,65.931,62.975,0.155,3.000,3.000,1,0.000
5,MAX_i3-11_SURF4_1_BOTH.tif:dendrite 1 background:1,0.000,5.000,0.000,5.000,5.000,5.000,68.204,65.249,0.258,5.000,5.000,1,0.000
6,MAX_i3-11_SURF4_1_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,65.931,62.975,0.155,3.000,3.000,1,0.000
7,MAX_i3-11_SURF4_1_BOTH.tif:dendrite 2 background:1,0.000,5.000,0.000,5.000,5.000,5.000,68.204,65.249,0.258,5.000,5.000,1,0.000
8,MAX_i3-11_SURF4_1_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,65.931,62.975,0.155,3.000,3.000,1,0.000
9,MAX_i3-11_SURF4_1_BOTH.tif:dendrite 3 background:1,0.000,5.000,0.000,5.000,5.000,5.000,68.204,65.249,0.258,5.000,5.000,1,0.000
10,MAX_i3-11_SURF4_1_BOTH.tif:AIS:1,5.996,43.625,9.693,33.153,24.940,71.152,0.000,0.000,261.565,42.710,5060.541,0,26.269
11,MAX_i3-11_SURF4_1_BOTH.tif:AIS background:1,5.996,4.606,0.886,4.991,3.000,8.826,0.000,0.000,27.614,4.516,534.258,0,26.269
12,MAX_i3-11_SURF4_1_BOTH.tif:axon:1,16.385,30.820,11.877,21.862,10.515,69.200,0.000,0.000,504.985,27.640,9770.029,0,71.998
13,MAX_i3-11_SURF4_1_BOTH.tif:axon background:1,16.385,4.363,0.748,4.009,3.011,7.878,0.000,0.000,71.480,4.238,1382.940,0,71.998
14,MAX_i3-11_SURF4_1_BOTH.tif:growth cone:1,131.337,6.602,3.125,5.000,3.000,35.000,0.000,0.000,867.052,6.000,16775.000,0,0.000
15,MAX_i3-11_SURF4_1_BOTH.tif:growth cone background:1,131.337,3.980,1.011,3.000,3.000,10.000,0.000,0.000,522.712,4.000,10113.000,0,0.000
