 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_SURF4_1_BOTH.tif:cell body:1,158.059,23.390,15.552,11.000,4.000,111.000,0.000,0.000,3697.026,19.000,71527.000,0,0.000
2,MAX_i3-12_SURF4_1_BOTH.tif:nucleus:1,74.068,22.504,14.077,17.000,5.000,111.000,0.000,0.000,1666.807,18.000,32248.000,0,0.000
3,MAX_i3-12_SURF4_1_BOTH.tif:cytoplasm:1,84.147,24.143,16.709,9.000,4.000,110.000,0.000,0.000,2031.563,20.000,39305.000,0,0.000
4,MAX_i3-12_SURF4_1_BOTH.tif:dendrite 1:1,0.000,5.000,0.000,5.000,5.000,5.000,103.671,56.155,0.258,5.000,5.000,1,0.000
5,MAX_i3-12_SURF4_1_BOTH.tif:dendrite 1 background:1,0.000,5.000,0.000,5.000,5.000,5.000,105.944,58.428,0.258,5.000,5.000,1,0.000
6,MAX_i3-12_SURF4_1_BOTH.tif:dendrite 2:1,0.000,5.000,0.000,5.000,5.000,5.000,103.671,56.155,0.258,5.000,5.000,1,0.000
7,MAX_i3-12_SURF4_1_BOTH.tif:dendrite 2 background:1,0.000,5.000,0.000,5.000,5.000,5.000,105.944,58.428,0.258,5.000,5.000,1,0.000
8,MAX_i3-12_SURF4_1_BOTH.tif:dendrite 3:1,0.000,5.000,0.000,5.000,5.000,5.000,103.671,56.155,0.258,5.000,5.000,1,0.000
9,MAX_i3-12_SURF4_1_BOTH.tif:dendrite 3 background:1,0.000,5.000,0.000,5.000,5.000,5.000,105.944,58.428,0.258,5.000,5.000,1,0.000
10,MAX_i3-12_SURF4_1_BOTH.tif:AIS:1,2.791,25.347,7.245,18.053,9.285,39.825,0.000,0.000,70.746,25.983,1368.728,0,12.096
11,MAX_i3-12_SURF4_1_BOTH.tif:AIS background:1,2.791,4.039,0.551,4.003,3.117,5.266,0.000,0.000,11.275,3.985,218.131,0,12.096
12,MAX_i3-12_SURF4_1_BOTH.tif:axon:1,15.713,26.863,7.408,27.410,10.466,58.396,0.000,0.000,422.093,26.683,8166.298,0,68.955
13,MAX_i3-12_SURF4_1_BOTH.tif:axon background:1,15.713,4.253,0.730,3.998,3.000,8.874,0.000,0.000,66.835,4.102,1293.063,0,68.955
14,MAX_i3-12_SURF4_1_BOTH.tif:growth cone:1,81.769,17.704,15.259,5.000,3.000,104.000,0.000,0.000,1447.653,12.000,28008.000,0,0.000
15,MAX_i3-12_SURF4_1_BOTH.tif:growth cone background:1,81.769,3.960,0.985,4.000,3.000,13.000,0.000,0.000,323.820,4.000,6265.000,0,0.000
