 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_SLC38A1_3_BOTH.tif:cell body:1,96.603,71.919,41.885,59.000,8.000,210.000,0.000,0.000,6947.579,65.000,134416.000,0,0.000
2,MAX_i3-12_SLC38A1_3_BOTH.tif:nucleus:1,46.467,88.636,35.808,69.000,31.000,210.000,0.000,0.000,4118.638,77.000,79684.000,0,0.000
3,MAX_i3-12_SLC38A1_3_BOTH.tif:cytoplasm:1,50.137,56.425,41.159,16.000,8.000,200.000,0.000,0.000,2828.941,41.000,54732.000,0,0.000
4,MAX_i3-12_SLC38A1_3_BOTH.tif:dendrite 1:1,1.189,20.196,7.613,16.133,8.494,39.784,0.000,0.000,24.010,17.500,464.518,0,5.089
5,MAX_i3-12_SLC38A1_3_BOTH.tif:dendrite 1 background:1,1.189,8.178,1.522,7.955,5.029,11.996,0.000,0.000,9.722,7.983,188.095,0,5.089
6,MAX_i3-12_SLC38A1_3_BOTH.tif:dendrite 2:1,0.000,8.000,0.000,8.000,8.000,8.000,93.630,70.213,0.413,8.000,8.000,1,0.000
7,MAX_i3-12_SLC38A1_3_BOTH.tif:dendrite 2 background:1,0.000,8.000,0.000,8.000,8.000,8.000,95.903,72.486,0.413,8.000,8.000,1,0.000
8,MAX_i3-12_SLC38A1_3_BOTH.tif:dendrite 3:1,0.000,8.000,0.000,8.000,8.000,8.000,93.630,70.213,0.413,8.000,8.000,1,0.000
9,MAX_i3-12_SLC38A1_3_BOTH.tif:dendrite 3 background:1,0.000,8.000,0.000,8.000,8.000,8.000,95.903,72.486,0.413,8.000,8.000,1,0.000
10,MAX_i3-12_SLC38A1_3_BOTH.tif:AIS:1,4.445,69.100,14.141,62.041,34.437,108.433,0.000,0.000,307.154,68.122,5942.565,0,19.459
11,MAX_i3-12_SLC38A1_3_BOTH.tif:AIS background:1,4.445,7.874,2.926,6.834,4.526,29.663,0.000,0.000,35.000,7.709,677.148,0,19.459
12,MAX_i3-12_SLC38A1_3_BOTH.tif:axon:1,7.805,71.541,13.996,71.415,37.080,120.394,0.000,0.000,558.363,71.304,10802.738,0,34.237
13,MAX_i3-12_SLC38A1_3_BOTH.tif:axon background:1,7.805,7.921,1.519,8.036,3.586,13.623,0.000,0.000,61.822,7.854,1196.086,0,34.237
14,MAX_i3-12_SLC38A1_3_BOTH.tif:growth cone:1,63.937,41.974,26.645,15.000,6.000,144.000,0.000,0.000,2683.700,36.000,51922.000,0,0.000
15,MAX_i3-12_SLC38A1_3_BOTH.tif:growth cone background:1,63.937,7.903,3.488,8.000,3.000,51.000,0.000,0.000,505.293,8.000,9776.000,0,0.000
