 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_6faab20e-7756-4983-9a09-2d1b1d73e869.tif:cell body:3,209.074,2513.166,1243.253,1630.207,323.000,5593.000,525438.919,2288.000,10165757.000,0.000
2,SUM_6faab20e-7756-4983-9a09-2d1b1d73e869.tif:nucleus:3,91.176,3494.337,1119.743,2794.484,1073.000,5593.000,318600.056,3387.000,6164010.000,0.000
3,SUM_6faab20e-7756-4983-9a09-2d1b1d73e869.tif:cytoplasm:3,117.898,1754.383,671.716,1641.592,323.000,3750.000,206838.863,1668.000,4001747.000,0.000
4,SUM_6faab20e-7756-4983-9a09-2d1b1d73e869.tif:dendrite 1:3,9.200,267.253,85.024,212.202,155.243,498.332,2458.812,244.655,47571.054,40.330
5,SUM_6faab20e-7756-4983-9a09-2d1b1d73e869.tif:dendrite 1 background:3,9.200,14.829,34.898,0.465,0.000,238.000,136.430,1.481,2639.543,40.330
6,SUM_6faab20e-7756-4983-9a09-2d1b1d73e869.tif:dendrite 2:3,8.839,214.117,120.035,109.907,80.948,530.244,1892.477,164.167,36614.077,38.818
7,SUM_6faab20e-7756-4983-9a09-2d1b1d73e869.tif:dendrite 2 background:3,8.839,10.288,21.300,1.671,0.066,164.476,90.928,5.551,1759.198,38.818
8,SUM_6faab20e-7756-4983-9a09-2d1b1d73e869.tif:dendrite 3:3,8.890,455.527,133.984,503.770,215.670,776.534,4049.723,464.563,78350.681,38.909
9,SUM_6faab20e-7756-4983-9a09-2d1b1d73e869.tif:dendrite 3 background:3,8.890,14.386,14.796,5.987,2.078,97.397,127.890,9.196,2474.309,38.909
10,SUM_6faab20e-7756-4983-9a09-2d1b1d73e869.tif:AIS:3,8.063,276.229,74.668,191.752,107.673,509.994,2227.290,272.983,43091.767,35.453
11,SUM_6faab20e-7756-4983-9a09-2d1b1d73e869.tif:AIS background:3,8.063,5.662,11.419,1.605,0.000,91.279,45.656,2.845,883.321,35.453
