 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_50a979a6-8507-45dd-80eb-083a7589cefc.tif:growth cone:1,10.441,29.777,26.776,11.883,0,156,310.898,19.500,6015
2,SUM_50a979a6-8507-45dd-80eb-083a7589cefc.tif:growth cone background:1,10.441,1.475,2.064,0.031,0,16,15.403,1.000,298
