 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_383c6b1c-b79a-4544-898c-4460302be0eb.tif:growth cone:1,4.445,35.186,32.806,8.199,2,140,156.405,23,3026
2,SUM_383c6b1c-b79a-4544-898c-4460302be0eb.tif:growth cone background:1,4.445,0.012,0.108,0.002,0,1,0.052,0,1
