 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_a336a2dd-dadf-4dc3-865b-5497abf2a39b.tif:growth cone:3,13.129,89.083,42.386,51.020,26,236,1169.525,81,22627
2,SUM_a336a2dd-dadf-4dc3-865b-5497abf2a39b.tif:growth cone background:3,13.077,26.012,0.108,26.002,26,27,340.153,26,6581
