 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_805b9211-f1c1-434a-ab48-3cd4ee4ccfac.tif:cell body:1,407.656,19.774,16.597,8.203,0.000,168.000,8060.868,15.000,155955.000,0.000
2,SUM_805b9211-f1c1-434a-ab48-3cd4ee4ccfac.tif:nucleus:1,90.711,21.406,14.715,8.160,2.000,168.000,1941.783,18.000,37568.000,0.000
3,SUM_805b9211-f1c1-434a-ab48-3cd4ee4ccfac.tif:cytoplasm:1,316.946,19.306,17.071,4.814,0.000,145.000,6119.086,13.000,118387.000,0.000
4,SUM_805b9211-f1c1-434a-ab48-3cd4ee4ccfac.tif:dendrite 1:1,1.912,10.692,4.916,6.023,4.917,27.582,20.447,9.562,395.595,8.380
5,SUM_805b9211-f1c1-434a-ab48-3cd4ee4ccfac.tif:dendrite 1 background:1,1.912,0.098,0.379,0.004,0.000,2.115,0.187,0.000,3.623,8.380
6,SUM_805b9211-f1c1-434a-ab48-3cd4ee4ccfac.tif:dendrite 2:1,2.378,9.097,3.924,6.129,2.805,22.830,21.628,8.125,418.441,10.315
7,SUM_805b9211-f1c1-434a-ab48-3cd4ee4ccfac.tif:dendrite 2 background:1,2.378,0.054,0.107,7.237E-4,0.000,0.371,0.129,0.000,2.491,10.315
8,SUM_805b9211-f1c1-434a-ab48-3cd4ee4ccfac.tif:dendrite 3:1,1.292,9.070,2.646,9.165,5.041,16.707,11.720,8.732,226.750,5.601
9,SUM_805b9211-f1c1-434a-ab48-3cd4ee4ccfac.tif:dendrite 3 background:1,1.292,0.001,0.006,5.671E-5,0.000,0.029,0.002,0.000,0.029,5.601
10,SUM_805b9211-f1c1-434a-ab48-3cd4ee4ccfac.tif:AIS:1,4.600,22.488,36.386,10.433,3.864,262.575,103.450,15.017,2001.456,20.224
11,SUM_805b9211-f1c1-434a-ab48-3cd4ee4ccfac.tif:AIS background:1,4.600,0.145,0.634,0.009,0.000,4.653,0.667,0.000,12.896,20.224
