 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_3e54f3f2-66e6-43d1-b066-6f619efd40e6.tif:growth cone:1,11.216,204.562,120.595,193.453,57,1041,2294.392,185,44390
2,SUM_3e54f3f2-66e6-43d1-b066-6f619efd40e6.tif:growth cone background:1,11.216,156.005,91.487,69.574,36,418,1749.765,127,33853
