 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_546bf1ff-a71d-4931-803f-0c16d02f526f.tif:cell body:3,276.475,2769.796,1269.533,3722.451,227.000,5700.000,765777.924,2697.000,14815637.000,0.000
2,SUM_546bf1ff-a71d-4931-803f-0c16d02f526f.tif:nucleus:3,70.139,4249.477,600.529,3711.592,2661.000,5700.000,298055.968,4200.000,5766540.000,0.000
3,SUM_546bf1ff-a71d-4931-803f-0c16d02f526f.tif:cytoplasm:3,206.335,2266.808,1019.648,1608.451,227.000,4974.000,467721.956,2220.000,9049097.000,0.000
4,SUM_546bf1ff-a71d-4931-803f-0c16d02f526f.tif:dendrite 1:3,5.841,1701.492,791.483,1343.446,723.939,4545.473,9937.814,1432.166,192268.588,25.509
5,SUM_546bf1ff-a71d-4931-803f-0c16d02f526f.tif:dendrite 1 background:3,5.841,20.273,39.854,5.862,2.665,330.021,118.408,9.786,2290.857,25.509
6,SUM_546bf1ff-a71d-4931-803f-0c16d02f526f.tif:dendrite 2:3,8.270,754.293,265.413,518.163,388.419,1641.797,6237.964,725.702,120686.952,36.161
7,SUM_546bf1ff-a71d-4931-803f-0c16d02f526f.tif:dendrite 2 background:3,8.270,14.941,32.693,2.064,0.040,207.336,123.563,4.565,2390.598,36.161
8,SUM_546bf1ff-a71d-4931-803f-0c16d02f526f.tif:dendrite 3:3,6.513,1436.594,318.497,1429.517,915.589,2106.228,9355.931,1380.657,181010.795,28.558
9,SUM_546bf1ff-a71d-4931-803f-0c16d02f526f.tif:dendrite 3 background:3,6.513,7.891,9.597,2.024,0.480,72.389,51.394,5.572,994.323,28.558
10,SUM_546bf1ff-a71d-4931-803f-0c16d02f526f.tif:AIS:3,8.890,413.106,144.319,274.875,225.483,763.541,3672.590,353.970,71054.230,39.074
11,SUM_546bf1ff-a71d-4931-803f-0c16d02f526f.tif:AIS background:3,8.890,4.008,2.510,1.374,0.298,17.000,35.633,3.533,689.398,39.074
