 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_403ad2e2-d81d-468f-a7b7-8b21418471fe.tif:growth cone:3,6.461,54.552,24.916,26.084,13,100,352.455,58,6819
2,SUM_403ad2e2-d81d-468f-a7b7-8b21418471fe.tif:growth cone background:3,6.409,1.024,2.733,0.043,0,22,6.564,0,127
