 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_f62db7d3-cf33-405d-ba84-54e6bed89821.tif:cell body:1,272.184,381.890,237.530,187.213,21.000,1514.000,103944.495,339.000,2011032.000,0.000
2,SUM_f62db7d3-cf33-405d-ba84-54e6bed89821.tif:nucleus:1,78.099,446.974,205.854,368.584,121.000,1514.000,34908.306,413.000,675377.000,0.000
3,SUM_f62db7d3-cf33-405d-ba84-54e6bed89821.tif:cytoplasm:1,194.085,355.700,244.323,137.104,21.000,1342.000,69036.189,291.000,1335655.000,0.000
4,SUM_f62db7d3-cf33-405d-ba84-54e6bed89821.tif:dendrite 1:1,4.290,95.643,59.777,24.071,15.888,295.206,410.311,89.003,7938.360,18.720
5,SUM_f62db7d3-cf33-405d-ba84-54e6bed89821.tif:dendrite 1 background:1,4.290,39.839,46.378,16.563,9.562,285.275,170.911,21.877,3306.651,18.720
6,SUM_f62db7d3-cf33-405d-ba84-54e6bed89821.tif:dendrite 2:1,3.205,117.614,55.708,63.767,24.421,267.134,376.907,117.355,7292.086,14.058
7,SUM_f62db7d3-cf33-405d-ba84-54e6bed89821.tif:dendrite 2 background:1,3.205,26.124,27.138,12.787,7.605,163.690,83.717,17.766,1619.690,14.058
8,SUM_f62db7d3-cf33-405d-ba84-54e6bed89821.tif:dendrite 3:1,1.602,136.740,44.890,162.715,54.098,236.432,219.099,141.336,4238.951,7.048
9,SUM_f62db7d3-cf33-405d-ba84-54e6bed89821.tif:dendrite 3 background:1,1.602,56.489,46.400,7.197,6.876,171.369,90.512,40.018,1751.150,7.048
10,SUM_f62db7d3-cf33-405d-ba84-54e6bed89821.tif:AIS:1,3.877,327.699,69.326,276.882,194.090,471.148,1270.338,320.618,24577.456,16.871
11,SUM_f62db7d3-cf33-405d-ba84-54e6bed89821.tif:AIS background:1,3.877,12.282,3.579,14.550,6.354,27.230,47.610,11.620,921.113,16.871
